status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0568,flanders,b43270f9,bash,d685a43c,abuild,abuild-help
0,29.4843,flanders,b43270f9,bash,d685a43c,cpython,cpython-configure
0,6.3585,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.1032,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2525,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0241,flanders,b43270f9,dash,2887d9e6,abuild,abuild-help
0,30.0097,flanders,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,6.1935,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0855,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.1438,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.9970,flanders,b43270f9,osh,0e2510c8,abuild,abuild-help
0,193.6284,flanders,b43270f9,osh,0e2510c8,cpython,cpython-configure
0,10.1493,flanders,b43270f9,osh,0e2510c8,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.4708,flanders,b43270f9,osh,0e2510c8,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.5561,flanders,b43270f9,osh,0e2510c8,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
