status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002516,0.002539,0.000000,2996,flanders,59823a5d,bash,d685a43c,hello-world,hello-world
0,0.055049,0.042612,0.012936,4712,flanders,59823a5d,bash,d685a43c,abuild,abuild-help
0,30.369791,22.523288,9.252945,23744,flanders,59823a5d,bash,d685a43c,cpython,cpython-configure
0,6.346863,3.611245,1.810835,19376,flanders,59823a5d,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.098089,0.060608,0.036868,18948,flanders,59823a5d,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.358338,2.342361,1.035315,22460,flanders,59823a5d,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001251,0.001218,0.000000,1652,flanders,59823a5d,dash,2887d9e6,hello-world,hello-world
0,0.019585,0.018055,0.002533,3472,flanders,59823a5d,dash,2887d9e6,abuild,abuild-help
0,30.371184,22.704226,9.111423,23768,flanders,59823a5d,dash,2887d9e6,cpython,cpython-configure
0,6.106942,3.754214,1.424244,19168,flanders,59823a5d,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.080297,0.069486,0.011856,18760,flanders,59823a5d,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.215093,2.309221,0.918897,22532,flanders,59823a5d,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.067957,0.055027,0.011791,11948,flanders,59823a5d,osh,20bfc770,hello-world,hello-world
0,1.406418,1.338464,0.076683,18784,flanders,59823a5d,osh,20bfc770,abuild,abuild-help
0,114.012948,84.829536,37.369983,42240,flanders,59823a5d,osh,20bfc770,cpython,cpython-configure
0,9.006580,6.116649,2.266341,19236,flanders,59823a5d,osh,20bfc770,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.503489,0.446199,0.073761,18796,flanders,59823a5d,osh,20bfc770,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.267962,4.844324,1.742528,22500,flanders,59823a5d,osh,20bfc770,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
