status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002092,0.002018,0.000000,3300,broome,8a85d07d,bash,9af8f89f,hello-world,hello-world
0,0.038948,0.030290,0.010208,4808,broome,8a85d07d,bash,9af8f89f,abuild,abuild-help
0,26.703029,19.455689,8.108219,26768,broome,8a85d07d,bash,9af8f89f,cpython,cpython-configure
0,6.145384,3.632821,1.588347,20748,broome,8a85d07d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.084759,0.067076,0.018821,20040,broome,8a85d07d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.080227,2.174300,0.919758,24136,broome,8a85d07d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001107,0.001076,0.000000,1756,broome,8a85d07d,dash,9ff48631,hello-world,hello-world
0,0.017719,0.015822,0.002150,3808,broome,8a85d07d,dash,9ff48631,abuild,abuild-help
0,26.892783,19.721082,8.099072,26764,broome,8a85d07d,dash,9ff48631,cpython,cpython-configure
0,6.036749,3.590723,1.486322,20780,broome,8a85d07d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.079674,0.054998,0.025302,20000,broome,8a85d07d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.993319,2.174817,0.821641,24008,broome,8a85d07d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.059110,0.049652,0.008275,13032,broome,8a85d07d,osh,eb2add21,hello-world,hello-world
0,0.884391,0.810925,0.078409,20016,broome,8a85d07d,osh,eb2add21,abuild,abuild-help
0,60.911154,42.389272,22.576595,43856,broome,8a85d07d,osh,eb2add21,cpython,cpython-configure
0,7.752138,5.034789,2.097538,20724,broome,8a85d07d,osh,eb2add21,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.359404,0.300978,0.063456,19972,broome,8a85d07d,osh,eb2add21,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,4.604736,3.498500,1.205513,24148,broome,8a85d07d,osh,eb2add21,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
