status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0019,0.0015429999999999999,0.0,6320,lisa,6c96a848,bash,d685a43c,hello-world,hello-world
0,0.0258,0.022319,0.0031409999999999997,6496,lisa,6c96a848,bash,d685a43c,abuild,abuild-help
0,13.2808,10.539107,3.189706,23832,lisa,6c96a848,bash,d685a43c,cpython,cpython-configure
0,3.3669,1.68729,0.6752509999999999,19104,lisa,6c96a848,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0436,0.027866,0.010879999999999999,18812,lisa,6c96a848,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.5021,1.104141,0.38900399999999996,22616,lisa,6c96a848,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0013,0.0,0.001047,6312,lisa,6c96a848,dash,2887d9e6,hello-world,hello-world
0,0.0090,0.007435,0.001676,6452,lisa,6c96a848,dash,2887d9e6,abuild,abuild-help
0,11.7234,9.303602,2.54812,23664,lisa,6c96a848,dash,2887d9e6,cpython,cpython-configure
0,3.3598,1.813083,0.563479,19224,lisa,6c96a848,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0359,0.024742,0.011262999999999999,18732,lisa,6c96a848,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.4055,1.098712,0.307037,22540,lisa,6c96a848,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0327,0.023551,0.00785,11516,lisa,6c96a848,osh,b4e29904,hello-world,hello-world
0,0.6818,0.648114,0.036307,18120,lisa,6c96a848,osh,b4e29904,abuild,abuild-help
0,105.2944,80.831391,27.733064,41744,lisa,6c96a848,osh,b4e29904,cpython,cpython-configure
0,5.2217,3.259877,1.215581,19300,lisa,6c96a848,osh,b4e29904,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.2153,0.191106,0.029188,18704,lisa,6c96a848,osh,b4e29904,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.8182,2.17714,0.7665609999999999,22488,lisa,6c96a848,osh,b4e29904,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
