status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0192,lisa,b43270f9,bash,d685a43c,abuild,abuild-help
0,12.1194,lisa,b43270f9,bash,d685a43c,cpython,cpython-configure
0,3.1825,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0356,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3278,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0070,lisa,b43270f9,dash,2887d9e6,abuild,abuild-help
0,11.9041,lisa,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,3.1681,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0325,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.2914,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.6227,lisa,b43270f9,osh,7b725d03,abuild,abuild-help
0,14.2578,lisa,b43270f9,osh,7b725d03,cpython,cpython-configure
0,5.4413,lisa,b43270f9,osh,7b725d03,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.2005,lisa,b43270f9,osh,7b725d03,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.0344,lisa,b43270f9,osh,7b725d03,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
