status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002564,0.002520,0.000000,2864,flanders,e67e6fdb,bash,d685a43c,hello-world,hello-world
0,0.055337,0.038880,0.018628,4636,flanders,e67e6fdb,bash,d685a43c,abuild,abuild-help
0,30.496188,22.643936,9.255255,23856,flanders,e67e6fdb,bash,d685a43c,cpython,cpython-configure
0,6.292796,3.802044,1.544869,19232,flanders,e67e6fdb,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.101712,0.060258,0.039820,18664,flanders,e67e6fdb,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.343341,2.352322,1.006737,22388,flanders,e67e6fdb,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001557,0.001506,0.000000,1772,flanders,e67e6fdb,dash,2887d9e6,hello-world,hello-world
0,0.024551,0.018207,0.007723,3436,flanders,e67e6fdb,dash,2887d9e6,abuild,abuild-help
0,30.596224,22.717618,9.308975,23592,flanders,e67e6fdb,dash,2887d9e6,cpython,cpython-configure
0,6.195237,3.682757,1.584776,19372,flanders,e67e6fdb,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.080428,0.062301,0.019502,18848,flanders,e67e6fdb,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.233858,2.383175,0.869180,22556,flanders,e67e6fdb,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.065478,0.052282,0.012065,11728,flanders,e67e6fdb,osh,5e6b21a7,hello-world,hello-world
0,1.540436,1.443095,0.104398,18436,flanders,e67e6fdb,osh,5e6b21a7,abuild,abuild-help
0,188.317864,141.228833,55.409675,41900,flanders,e67e6fdb,osh,5e6b21a7,cpython,cpython-configure
0,11.260847,7.839200,2.990203,19284,flanders,e67e6fdb,osh,5e6b21a7,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.520384,0.432325,0.100311,18768,flanders,e67e6fdb,osh,5e6b21a7,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.385476,4.911314,1.754880,22468,flanders,e67e6fdb,osh,5e6b21a7,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
