status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002062,0.002033,0.000000,3180,spring,d80ab850,bash,9af8f89f,hello-world,hello-world
0,0.037053,0.036775,0.001448,4692,spring,d80ab850,bash,9af8f89f,abuild,abuild-help
0,25.505401,18.915402,7.486971,26784,spring,d80ab850,bash,9af8f89f,cpython,cpython-configure
0,5.890990,3.472208,1.501238,20760,spring,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.089737,0.066080,0.025241,20212,spring,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.973619,2.067975,0.929866,24216,spring,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001058,0.001066,0.000000,1728,spring,d80ab850,dash,9ff48631,hello-world,hello-world
0,0.017717,0.012060,0.006379,3884,spring,d80ab850,dash,9ff48631,abuild,abuild-help
0,25.796920,18.681777,8.030728,26812,spring,d80ab850,dash,9ff48631,cpython,cpython-configure
0,5.771590,3.296835,1.522512,20792,spring,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.075667,0.053641,0.022780,19964,spring,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.844220,2.021111,0.832333,24076,spring,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.052377,0.039460,0.011838,13020,spring,d80ab850,osh,36a2bc5b,hello-world,hello-world
0,0.974261,0.945800,0.035724,19692,spring,d80ab850,osh,36a2bc5b,abuild,abuild-help
0,90.544345,64.015962,33.026902,43344,spring,d80ab850,osh,36a2bc5b,cpython,cpython-configure
0,7.619358,4.831248,2.142091,20800,spring,d80ab850,osh,36a2bc5b,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.377434,0.307041,0.081541,20040,spring,d80ab850,osh,36a2bc5b,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.205716,3.810348,1.634916,23980,spring,d80ab850,osh,36a2bc5b,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
