status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0210,lisa,b43270f9,bash,d685a43c,abuild,abuild-help
0,12.0674,lisa,b43270f9,bash,d685a43c,cpython,cpython-configure
0,3.1775,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0374,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3471,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0061,lisa,b43270f9,dash,2887d9e6,abuild,abuild-help
0,12.1757,lisa,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,3.2173,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0346,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3422,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.4676,lisa,b43270f9,osh,66a0b197,abuild,abuild-help
0,12.3013,lisa,b43270f9,osh,66a0b197,cpython,cpython-configure
0,4.7179,lisa,b43270f9,osh,66a0b197,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.1891,lisa,b43270f9,osh,66a0b197,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.6983,lisa,b43270f9,osh,66a0b197,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
