status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.001402,0.000941,0.000000,3260,lenny,c758ab9d,bash,9af8f89f,hello-world,hello-world
0,0.019146,0.016581,0.000923,4788,lenny,c758ab9d,bash,9af8f89f,abuild,abuild-help
0,13.678948,10.278800,3.639685,26356,lenny,c758ab9d,bash,9af8f89f,cpython,cpython-configure
0,3.724704,2.023747,0.759555,20556,lenny,c758ab9d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.038646,0.029697,0.008497,19932,lenny,c758ab9d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.638703,1.185284,0.458367,23956,lenny,c758ab9d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.000494,0.000462,0.000000,1716,lenny,c758ab9d,dash,9ff48631,hello-world,hello-world
0,0.007868,0.008052,0.000198,3856,lenny,c758ab9d,dash,9ff48631,abuild,abuild-help
0,14.141825,10.634937,3.960569,26616,lenny,c758ab9d,dash,9ff48631,cpython,cpython-configure
0,3.565961,1.867314,0.716791,20572,lenny,c758ab9d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.047211,0.028541,0.018979,19844,lenny,c758ab9d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.582693,1.137820,0.451386,23864,lenny,c758ab9d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.042823,0.034080,0.007573,12864,lenny,c758ab9d,osh,cf4c83df,hello-world,hello-world
0,0.606175,0.560143,0.048286,19588,lenny,c758ab9d,osh,cf4c83df,abuild,abuild-help
0,54.778312,39.994714,18.422552,43036,lenny,c758ab9d,osh,cf4c83df,cpython,cpython-configure
0,4.735340,2.871892,1.010486,20620,lenny,c758ab9d,osh,cf4c83df,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.184125,0.177492,0.010479,19796,lenny,c758ab9d,osh,cf4c83df,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.841298,2.204598,0.777927,23884,lenny,c758ab9d,osh,cf4c83df,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
