status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002051,0.002032,0.000000,3344,broome,d80ab850,bash,9af8f89f,hello-world,hello-world
0,0.037930,0.030278,0.009479,4792,broome,d80ab850,bash,9af8f89f,abuild,abuild-help
0,25.481108,18.905408,7.509527,26708,broome,d80ab850,bash,9af8f89f,cpython,cpython-configure
0,5.820847,3.468956,1.445101,20716,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.083703,0.065785,0.019361,19964,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.988115,2.108136,0.903620,24132,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001110,0.001043,0.000000,1680,broome,d80ab850,dash,9ff48631,hello-world,hello-world
0,0.017906,0.013995,0.004616,3840,broome,d80ab850,dash,9ff48631,abuild,abuild-help
0,26.133809,19.010305,8.052028,26540,broome,d80ab850,dash,9ff48631,cpython,cpython-configure
0,5.743294,3.425790,1.366511,20736,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.070646,0.054543,0.016662,19976,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.849485,2.027328,0.831414,24064,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.050648,0.049531,0.000000,12908,broome,d80ab850,osh,082c8c99,hello-world,hello-world
0,0.951920,0.924244,0.035073,19688,broome,d80ab850,osh,082c8c99,abuild,abuild-help
0,88.243112,62.425037,32.323230,43244,broome,d80ab850,osh,082c8c99,cpython,cpython-configure
0,7.574098,5.016342,1.919783,20720,broome,d80ab850,osh,082c8c99,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.380790,0.314173,0.077253,19956,broome,d80ab850,osh,082c8c99,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.159346,3.947487,1.450838,24088,broome,d80ab850,osh,082c8c99,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
