status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002162,0.002100,0.000000,3308,broome,8a85d07d,bash,9af8f89f,hello-world,hello-world
0,0.040708,0.037241,0.004890,4836,broome,8a85d07d,bash,9af8f89f,abuild,abuild-help
0,26.772176,19.607253,8.051075,26860,broome,8a85d07d,bash,9af8f89f,cpython,cpython-configure
0,6.147140,3.645354,1.587544,20704,broome,8a85d07d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.089870,0.042261,0.048710,20036,broome,8a85d07d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.076485,2.119838,0.973970,24160,broome,8a85d07d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001102,0.001034,0.000000,1704,broome,8a85d07d,dash,9ff48631,hello-world,hello-world
0,0.018260,0.012370,0.006649,3804,broome,8a85d07d,dash,9ff48631,abuild,abuild-help
0,26.799808,19.592432,8.132238,26684,broome,8a85d07d,dash,9ff48631,cpython,cpython-configure
0,6.044198,3.688826,1.395419,20708,broome,8a85d07d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.078091,0.055770,0.022776,20000,broome,8a85d07d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.008272,2.147279,0.864848,24060,broome,8a85d07d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.057871,0.034043,0.022695,13136,broome,8a85d07d,osh,df6514c9,hello-world,hello-world
0,0.892890,0.860421,0.037281,20080,broome,8a85d07d,osh,df6514c9,abuild,abuild-help
0,61.145302,42.999343,22.179906,43872,broome,8a85d07d,osh,df6514c9,cpython,cpython-configure
0,7.920231,5.277295,2.031235,20848,broome,8a85d07d,osh,df6514c9,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.369378,0.311796,0.062566,19984,broome,8a85d07d,osh,df6514c9,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,4.701228,3.603685,1.199922,24124,broome,8a85d07d,osh,df6514c9,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
