status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.001996,0.001994,0.000000,3200,spring,d80ab850,bash,9af8f89f,hello-world,hello-world
0,0.040792,0.039698,0.002860,4780,spring,d80ab850,bash,9af8f89f,abuild,abuild-help
0,25.623162,19.003129,7.544052,26572,spring,d80ab850,bash,9af8f89f,cpython,cpython-configure
0,5.905624,3.532708,1.465595,20780,spring,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.079727,0.055172,0.026116,20048,spring,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.959587,2.079608,0.904706,23980,spring,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001064,0.001036,0.000000,1680,spring,d80ab850,dash,9ff48631,hello-world,hello-world
0,0.018541,0.010683,0.008101,3888,spring,d80ab850,dash,9ff48631,abuild,abuild-help
0,25.529536,18.845629,7.645781,26768,spring,d80ab850,dash,9ff48631,cpython,cpython-configure
0,5.763384,3.491292,1.322838,20820,spring,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.070470,0.055182,0.015946,20052,spring,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.875685,2.010167,0.876559,24092,spring,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.053126,0.043990,0.007998,12904,spring,d80ab850,osh,02bcdeb5,hello-world,hello-world
0,0.948713,0.897366,0.058895,19652,spring,d80ab850,osh,02bcdeb5,abuild,abuild-help
0,88.283499,62.542254,32.269759,43252,spring,d80ab850,osh,02bcdeb5,cpython,cpython-configure
0,7.554684,4.962251,1.946989,20932,spring,d80ab850,osh,02bcdeb5,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.376186,0.286089,0.100752,19928,spring,d80ab850,osh,02bcdeb5,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.259799,3.940270,1.562555,24092,spring,d80ab850,osh,02bcdeb5,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
