status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0205,lisa,b43270f9,bash,d685a43c,abuild,abuild-help
0,12.1156,lisa,b43270f9,bash,d685a43c,cpython,cpython-configure
0,3.2762,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0387,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3716,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0065,lisa,b43270f9,dash,2887d9e6,abuild,abuild-help
0,12.2747,lisa,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,3.2106,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0334,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3504,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.4306,lisa,b43270f9,osh,65a3a691,abuild,abuild-help
0,12.5284,lisa,b43270f9,osh,65a3a691,cpython,cpython-configure
0,4.6810,lisa,b43270f9,osh,65a3a691,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.1830,lisa,b43270f9,osh,65a3a691,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.7707,lisa,b43270f9,osh,65a3a691,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
