status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0040,0.0,0.003659,6444,flanders,1f35df1a,bash,d685a43c,hello-world,hello-world
0,0.0533,0.045323999999999996,0.008277,6396,flanders,1f35df1a,bash,d685a43c,abuild,abuild-help
0,30.2310,22.349868999999998,9.259913,23620,flanders,1f35df1a,bash,d685a43c,cpython,cpython-configure
0,6.2960,3.7624589999999998,1.606531,19396,flanders,1f35df1a,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0993,0.078569,0.019931,18844,flanders,1f35df1a,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.3378,2.346237,1.009805,22476,flanders,1f35df1a,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0025,0.0021219999999999998,0.0,6260,flanders,1f35df1a,dash,2887d9e6,hello-world,hello-world
0,0.0249,0.019355999999999998,0.006168,6276,flanders,1f35df1a,dash,2887d9e6,abuild,abuild-help
0,30.6833,22.649072,9.484971,23752,flanders,1f35df1a,dash,2887d9e6,cpython,cpython-configure
0,6.2060,3.683753,1.595191,19212,flanders,1f35df1a,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0857,0.049705,0.036764,18840,flanders,1f35df1a,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2567,2.336522,0.937512,22572,flanders,1f35df1a,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0662,0.064668,0.0,11812,flanders,1f35df1a,osh,47967044,hello-world,hello-world
0,1.4628,1.3694250000000001,0.09977799999999999,18360,flanders,1f35df1a,osh,47967044,abuild,abuild-help
0,185.7195,138.781329,55.175468,41848,flanders,1f35df1a,osh,47967044,cpython,cpython-configure
0,10.6141,7.234412,2.921668,19360,flanders,1f35df1a,osh,47967044,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.5378,0.443457,0.106722,18920,flanders,1f35df1a,osh,47967044,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.4001,4.935796,1.7447759999999999,22584,flanders,1f35df1a,osh,47967044,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
