status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0517,flanders,b43270f9,bash,d685a43c,abuild,abuild-help
0,29.6906,flanders,b43270f9,bash,d685a43c,cpython,cpython-configure
0,6.3198,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0989,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2687,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0246,flanders,b43270f9,dash,2887d9e6,abuild,abuild-help
0,29.8955,flanders,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,6.1612,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0736,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.1905,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.9468,flanders,b43270f9,osh,35c56535,abuild,abuild-help
0,150.3143,flanders,b43270f9,osh,35c56535,cpython,cpython-configure
0,9.8372,flanders,b43270f9,osh,35c56535,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.4332,flanders,b43270f9,osh,35c56535,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.8627,flanders,b43270f9,osh,35c56535,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
