status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002093,0.002022,0.000000,3168,broome,d80ab850,bash,9af8f89f,hello-world,hello-world
0,0.041671,0.031708,0.011632,4836,broome,d80ab850,bash,9af8f89f,abuild,abuild-help
0,26.663020,19.383724,8.176495,26668,broome,d80ab850,bash,9af8f89f,cpython,cpython-configure
0,6.094553,3.807848,1.374039,20732,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.082640,0.060895,0.022926,19876,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.098324,2.256060,0.859941,24028,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001115,0.001116,0.000000,1736,broome,d80ab850,dash,9ff48631,hello-world,hello-world
0,0.018018,0.018367,0.000405,3904,broome,d80ab850,dash,9ff48631,abuild,abuild-help
0,26.775882,19.718805,7.977910,26720,broome,d80ab850,dash,9ff48631,cpython,cpython-configure
0,6.005870,3.402239,1.638904,20788,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.080332,0.070702,0.010081,19792,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.976891,2.104723,0.876379,23984,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.055570,0.054475,0.000000,12984,broome,d80ab850,osh,6a13174c,hello-world,hello-world
0,0.919564,0.858930,0.067517,19752,broome,d80ab850,osh,6a13174c,abuild,abuild-help
0,91.510745,64.837749,33.469816,43428,broome,d80ab850,osh,6a13174c,cpython,cpython-configure
0,7.783831,5.285271,1.879883,20724,broome,d80ab850,osh,6a13174c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.384038,0.300337,0.096083,19924,broome,d80ab850,osh,6a13174c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.454836,4.150387,1.551753,23876,broome,d80ab850,osh,6a13174c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
