status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000818	0.000779	0.000000	3384	0	lenny	bash	hello-world
0	0.014985	0.015333	0.000267	4856	1	lenny	bash	abuild-print-help
0	14.994505	11.504277	3.971039	26648	2	lenny	bash	configure.cpython
0	3.986607	2.284936	0.764861	20812	3	lenny	bash	configure.ocaml
0	0.053895	0.037566	0.017241	20232	4	lenny	bash	configure.tcc
0	1.787702	1.329383	0.476304	24052	5	lenny	bash	configure.yash
0	0.000577	0.000544	0.000000	1696	6	lenny	dash	hello-world
0	0.008695	0.004866	0.004370	3868	7	lenny	dash	abuild-print-help
0	14.835015	11.487838	3.852044	26632	8	lenny	dash	configure.cpython
0	3.920422	2.255143	0.693200	20800	9	lenny	dash	configure.ocaml
0	0.053801	0.038316	0.016371	20012	10	lenny	dash	configure.tcc
0	1.762208	1.310635	0.463012	24056	11	lenny	dash	configure.yash
0	0.044944	0.040883	0.004018	16860	12	lenny	bin/osh	hello-world
0	0.597382	0.575039	0.025484	22364	13	lenny	bin/osh	abuild-print-help
0	31.735001	23.076682	10.915892	35584	14	lenny	bin/osh	configure.cpython
0	4.543459	2.783996	0.927831	20748	15	lenny	bin/osh	configure.ocaml
0	0.193205	0.175633	0.020806	20244	16	lenny	bin/osh	configure.tcc
0	2.532755	1.948371	0.656196	24048	17	lenny	bin/osh	configure.yash
0	0.001975	0.000000	0.001936	6596	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.20.0/_bin/cxx-opt-sh/osh	hello-world
0	0.018292	0.015553	0.003566	9756	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.20.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	16.738097	12.864397	4.448871	26772	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.20.0/_bin/cxx-opt-sh/osh	configure.cpython
0	3.824656	2.172262	0.711918	20924	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.20.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.059502	0.041736	0.019180	19952	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.20.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.732150	1.265441	0.493112	24072	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.20.0/_bin/cxx-opt-sh/osh	configure.yash
