status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000834	0.000796	0.000000	3272	0	lenny	bash	hello-world
0	0.015220	0.010286	0.005628	4784	1	lenny	bash	abuild-print-help
0	15.338643	11.997541	3.808254	26656	2	lenny	bash	configure.cpython
0	4.037030	2.367461	0.732458	20824	3	lenny	bash	configure.ocaml
0	0.053125	0.043609	0.010478	19972	4	lenny	bash	configure.tcc
0	1.670635	1.249708	0.438506	24096	5	lenny	bash	configure.yash
0	0.000602	0.000567	0.000000	1664	6	lenny	dash	hello-world
0	0.008535	0.007929	0.001036	4012	7	lenny	dash	abuild-print-help
0	15.061793	11.672253	3.893123	26668	8	lenny	dash	configure.cpython
0	3.966840	2.217746	0.795866	20700	9	lenny	dash	configure.ocaml
0	0.041851	0.032071	0.010334	20056	10	lenny	dash	configure.tcc
0	1.566618	1.192710	0.385265	24068	11	lenny	dash	configure.yash
0	0.057417	0.053455	0.004024	16704	12	lenny	bin/osh	hello-world
0	0.560396	0.534343	0.028909	22032	13	lenny	bin/osh	abuild-print-help
0	31.577240	23.225410	10.637169	35336	14	lenny	bin/osh	configure.cpython
0	4.299496	2.550170	0.905802	20716	15	lenny	bin/osh	configure.ocaml
0	0.184380	0.168852	0.018756	20060	16	lenny	bin/osh	configure.tcc
0	2.447549	1.939626	0.578007	24004	17	lenny	bin/osh	configure.yash
0	0.001979	0.001942	0.000000	6108	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	hello-world
0	0.019778	0.019452	0.001219	9644	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	18.528902	14.119173	5.131431	26764	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.cpython
0	4.115890	2.423520	0.749692	20796	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.069253	0.053434	0.017466	20068	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.714542	1.312931	0.427231	24028	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.yash
