Name:	python2
Umask:	0002
State:	R (running)
Tgid:	10423
Ngid:	0
Pid:	10423
PPid:	10422
TracerPid:	0
Uid:	1000	1000	1000	1000
Gid:	1000	1000	1000	1000
FDSize:	64
Groups:	4 24 27 30 46 113 128 1000 
NStgid:	10423
NSpid:	10423
NSpgid:	8493
NSsid:	1980
VmPeak:	   51368 kB
VmSize:	   51368 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   15300 kB
VmRSS:	   15300 kB
RssAnon:	   10284 kB
RssFile:	    5016 kB
RssShmem:	       0 kB
VmData:	   10800 kB
VmStk:	     132 kB
VmExe:	    2936 kB
VmLib:	    3808 kB
VmPTE:	     148 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
CoreDumping:	0
Threads:	1
SigQ:	1/14429
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000001001000
SigCgt:	0000000188000002
CapInh:	0000000000000000
CapPrm:	0000000000000000
CapEff:	0000000000000000
CapBnd:	0000003fffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Speculation_Store_Bypass:	thread vulnerable
Cpus_allowed:	f
Cpus_allowed_list:	0-3
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	3
nonvoluntary_ctxt_switches:	5
