status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.001017	0.000862	0.000000	3364	0	hoover	bash	hello-world
0	0.012656	0.011433	0.001297	5020	1	hoover	bash	abuild-print-help
0	11.553949	8.313490	3.246543	32648	2	hoover	bash	configure.cpython
0	3.252536	1.577110	0.651311	26052	3	hoover	bash	configure.ocaml
0	0.042707	0.032218	0.009138	25712	4	hoover	bash	configure.tcc
0	1.367695	0.964739	0.383549	32508	5	hoover	bash	configure.yash
0	0.000552	0.000546	0.000000	1664	6	hoover	dash	hello-world
0	0.007902	0.007147	0.000828	4332	7	hoover	dash	abuild-print-help
0	11.463214	8.464660	3.091228	32612	8	hoover	dash	configure.cpython
0	3.186284	1.559419	0.610032	25996	9	hoover	dash	configure.ocaml
0	0.032640	0.026472	0.005950	25612	10	hoover	dash	configure.tcc
0	1.306225	0.932273	0.362929	32500	11	hoover	dash	configure.yash
0	0.034096	0.021497	0.012452	16148	12	hoover	bin/osh	hello-world
0	0.398046	0.369796	0.030818	21612	13	hoover	bin/osh	abuild-print-help
0	26.937093	18.355266	10.141806	34504	14	hoover	bin/osh	configure.cpython
0	3.968907	2.163784	0.901391	25892	15	hoover	bin/osh	configure.ocaml
0	0.164591	0.133539	0.034090	25536	16	hoover	bin/osh	configure.tcc
0	1.986787	1.410004	0.610714	32500	17	hoover	bin/osh	configure.yash
0	0.002070	0.001989	0.000000	6592	18	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	hello-world
0	0.021381	0.018353	0.003727	9788	19	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	13.797108	10.107177	3.902086	32616	20	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	configure.cpython
0	3.338315	1.640668	0.711395	26004	21	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.039528	0.026102	0.013777	25648	22	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.333151	0.984011	0.352753	32512	23	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	configure.yash
