status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,path
0,0.008686,0.005770,0.002885,3320,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/t4014-format-patch.sh
0,0.010363,0.010332,0.000000,3260,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/functions
0,0.013243,0.009932,0.003310,3404,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/configure-helper.sh
0,0.013901,0.013640,0.000000,3340,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/abuild
0,0.011389,0.011357,0.000000,3244,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/Build.sh
0,0.011628,0.007709,0.003854,3364,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/t9300-fast-import.sh
0,0.028419,0.028352,0.000000,3496,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/test-cmd-util.sh
0,0.035560,0.031548,0.003943,4336,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/ltmain.sh
0,0.061439,0.053702,0.007671,4012,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/configure
0,0.142974,0.138932,0.003969,3660,broome,7a69aabc,bash,9af8f89f,benchmarks/testdata/configure-coreutils
0,0.001956,0.001926,0.000000,1640,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/t4014-format-patch.sh
0,0.002765,0.002736,0.000000,1696,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/functions
2,0.001150,0.001086,0.000000,1604,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/configure-helper.sh
0,0.003513,0.003447,0.000000,1648,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/abuild
0,0.003220,0.000000,0.003217,1712,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/Build.sh
0,0.002244,0.002215,0.000000,1644,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/t9300-fast-import.sh
2,0.001219,0.001141,0.000000,1696,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/test-cmd-util.sh
0,0.009505,0.003158,0.006316,2152,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/ltmain.sh
0,0.017827,0.017757,0.000000,2408,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/configure
0,0.035714,0.035643,0.000000,1832,broome,7a69aabc,dash,9ff48631,benchmarks/testdata/configure-coreutils
0,0.004264,0.004232,0.000000,1892,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/t4014-format-patch.sh
0,0.007525,0.007493,0.000000,1708,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/functions
1,0.008134,0.008113,0.000000,1984,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/configure-helper.sh
0,0.010846,0.010782,0.000000,1884,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/abuild
0,0.007839,0.007770,0.000000,1888,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/Build.sh
0,0.005469,0.005439,0.000000,1744,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/t9300-fast-import.sh
1,0.008514,0.005654,0.002827,2068,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/test-cmd-util.sh
0,0.022955,0.022887,0.000000,3024,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/ltmain.sh
0,0.036982,0.036951,0.000000,2488,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/configure
0,0.091894,0.091825,0.000000,2168,broome,7a69aabc,mksh,e3755400,benchmarks/testdata/configure-coreutils
0,0.099117,0.058980,0.048653,3920,broome,7a69aabc,zsh,a785003a,benchmarks/testdata/t4014-format-patch.sh
0,0.012902,0.003205,0.009616,4028,broome,7a69aabc,zsh,a785003a,benchmarks/testdata/functions
0,0.021634,0.021329,0.000593,3912,broome,7a69aabc,zsh,a785003a,benchmarks/testdata/configure-helper.sh
0,0.018039,0.013656,0.004330,3856,broome,7a69aabc,zsh,a785003a,benchmarks/testdata/abuild
0,0.072967,0.055534,0.023088,4052,broome,7a69aabc,zsh,a785003a,benchmarks/testdata/Build.sh
0,0.112705,0.081512,0.039989,4020,broome,7a69aabc,zsh,a785003a,benchmarks/testdata/t9300-fast-import.sh
0,0.027965,0.023903,0.003983,3920,broome,7a69aabc,zsh,a785003a,benchmarks/testdata/test-cmd-util.sh
0,0.040943,0.029625,0.011498,4488,broome,7a69aabc,zsh,a785003a,benchmarks/testdata/ltmain.sh
