status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.557301	0.520627	0.031652	35472	bash	9af8f89f	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__t4014-format-patch.sh.txt
0	0.559681	0.539944	0.019945	35528	bash	9af8f89f	benchmarks/testdata/functions	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__functions.txt
0	0.688081	0.668161	0.020076	35532	bash	9af8f89f	benchmarks/testdata/configure-helper.sh	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__configure-helper.sh.txt
0	0.663212	0.644541	0.016073	35524	bash	9af8f89f	benchmarks/testdata/abuild	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__abuild.txt
0	0.633516	0.621839	0.012006	35532	bash	9af8f89f	benchmarks/testdata/Build.sh	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__Build.sh.txt
0	0.574231	0.551350	0.023200	35528	bash	9af8f89f	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__t9300-fast-import.sh.txt
0	1.255760	1.247671	0.008352	35528	bash	9af8f89f	benchmarks/testdata/test-cmd-util.sh	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__test-cmd-util.sh.txt
0	1.355860	1.334467	0.021660	35528	bash	9af8f89f	benchmarks/testdata/ltmain.sh	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__ltmain.sh.txt
0	2.282979	2.256059	0.027131	35528	bash	9af8f89f	benchmarks/testdata/configure	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__configure.txt
0	4.732580	4.711009	0.021602	35528	bash	9af8f89f	benchmarks/testdata/configure-coreutils	no-host.2022-09-21__22-47-16.cachegrind/bash-9af8f89f__configure-coreutils.txt
0	0.286375	0.262529	0.024121	35052	dash	9ff48631	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-09-21__22-47-16.cachegrind/dash-9ff48631__t4014-format-patch.sh.txt
0	0.303425	0.285944	0.017755	35052	dash	9ff48631	benchmarks/testdata/functions	no-host.2022-09-21__22-47-16.cachegrind/dash-9ff48631__functions.txt
