status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.567268	0.545281	0.022328	35604	bash	9af8f89f	benchmarks/testdata/t4014-format-patch.sh	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__t4014-format-patch.sh.txt
0	0.654910	0.645154	0.010287	35604	bash	9af8f89f	benchmarks/testdata/functions	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__functions.txt
0	0.767416	0.743387	0.024403	35600	bash	9af8f89f	benchmarks/testdata/configure-helper.sh	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__configure-helper.sh.txt
0	0.806294	0.782172	0.024553	35608	bash	9af8f89f	benchmarks/testdata/abuild	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__abuild.txt
0	0.775576	0.731588	0.012329	35600	bash	9af8f89f	benchmarks/testdata/Build.sh	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__Build.sh.txt
0	0.670280	0.662655	0.007994	35604	bash	9af8f89f	benchmarks/testdata/t9300-fast-import.sh	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__t9300-fast-import.sh.txt
0	1.486038	1.449713	0.036040	35604	bash	9af8f89f	benchmarks/testdata/test-cmd-util.sh	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__test-cmd-util.sh.txt
0	1.591832	1.571805	0.020395	35608	bash	9af8f89f	benchmarks/testdata/ltmain.sh	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__ltmain.sh.txt
0	2.604752	2.588636	0.016469	35604	bash	9af8f89f	benchmarks/testdata/configure	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__configure.txt
0	6.095709	6.067139	0.028783	35600	bash	9af8f89f	benchmarks/testdata/configure-coreutils	lenny.2024-03-13__14-43-52.cachegrind/bash-9af8f89f__configure-coreutils.txt
0	0.361595	0.345886	0.016103	35080	dash	9ff48631	benchmarks/testdata/t4014-format-patch.sh	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__t4014-format-patch.sh.txt
0	0.412692	0.395525	0.017572	35076	dash	9ff48631	benchmarks/testdata/functions	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__functions.txt
2	0.330296	0.300611	0.030111	35072	dash	9ff48631	benchmarks/testdata/configure-helper.sh	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__configure-helper.sh.txt
0	0.395221	0.370925	0.024693	35080	dash	9ff48631	benchmarks/testdata/abuild	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__abuild.txt
0	0.396752	0.381283	0.015896	35080	dash	9ff48631	benchmarks/testdata/Build.sh	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__Build.sh.txt
0	0.384219	0.353607	0.030924	35080	dash	9ff48631	benchmarks/testdata/t9300-fast-import.sh	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__t9300-fast-import.sh.txt
2	0.338151	0.304728	0.034065	35072	dash	9ff48631	benchmarks/testdata/test-cmd-util.sh	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__test-cmd-util.sh.txt
0	0.466849	0.450501	0.016753	35076	dash	9ff48631	benchmarks/testdata/ltmain.sh	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__ltmain.sh.txt
0	0.688095	0.660349	0.028044	35076	dash	9ff48631	benchmarks/testdata/configure	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__configure.txt
0	1.107376	1.058481	0.016464	35076	dash	9ff48631	benchmarks/testdata/configure-coreutils	lenny.2024-03-13__14-43-52.cachegrind/dash-9ff48631__configure-coreutils.txt
0	0.454645	0.434581	0.020383	35048	mksh	e3755400	benchmarks/testdata/t4014-format-patch.sh	lenny.2024-03-13__14-43-52.cachegrind/mksh-e3755400__t4014-format-patch.sh.txt
