status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0092,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/t4014-format-patch.sh
0,0.0113,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/functions
0,0.0156,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/configure-helper.sh
0,0.0148,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/abuild
0,0.0135,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/Build.sh
0,0.0131,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/t9300-fast-import.sh
0,0.0323,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/test-cmd-util.sh
0,0.0353,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/ltmain.sh
0,0.0625,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/configure
0,0.1427,broome,e21a44c9,bash,6f84604a,benchmarks/testdata/configure-coreutils
0,0.0028,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/t4014-format-patch.sh
0,0.0036,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/functions
2,0.0021,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/configure-helper.sh
0,0.0043,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/abuild
0,0.0035,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/Build.sh
0,0.0030,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/t9300-fast-import.sh
2,0.0012,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/test-cmd-util.sh
0,0.0098,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/ltmain.sh
0,0.0143,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/configure
0,0.0308,broome,e21a44c9,dash,3ca0b057,benchmarks/testdata/configure-coreutils
0,0.0050,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/t4014-format-patch.sh
0,0.0082,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/functions
1,0.0091,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/configure-helper.sh
0,0.0112,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/abuild
0,0.0088,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/Build.sh
0,0.0055,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/t9300-fast-import.sh
1,0.0094,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/test-cmd-util.sh
0,0.0252,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/ltmain.sh
0,0.0388,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/configure
0,0.0952,broome,e21a44c9,mksh,fc451c2d,benchmarks/testdata/configure-coreutils
0,0.1109,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/t4014-format-patch.sh
0,0.0297,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/functions
0,0.0528,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/configure-helper.sh
0,0.0431,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/abuild
0,0.1021,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/Build.sh
0,0.1262,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/t9300-fast-import.sh
0,0.1305,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/test-cmd-util.sh
0,0.1516,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/ltmain.sh
0,0.3365,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/configure
0,1.1223,broome,e21a44c9,zsh,c6846721,benchmarks/testdata/configure-coreutils
0,0.1200,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/t4014-format-patch.sh
0,0.2536,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/functions
0,0.2700,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/configure-helper.sh
0,0.3590,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/abuild
0,0.2844,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/Build.sh
0,0.1322,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/t9300-fast-import.sh
0,0.7432,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/test-cmd-util.sh
0,0.8345,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/ltmain.sh
0,1.9457,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/configure
0,5.4555,broome,e21a44c9,osh,12c7693d,benchmarks/testdata/configure-coreutils
0,0.1087,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/t4014-format-patch.sh
0,0.2665,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/functions
0,0.2537,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/configure-helper.sh
0,0.3822,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/abuild
0,0.2600,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/Build.sh
0,0.1252,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/t9300-fast-import.sh
0,0.8063,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/test-cmd-util.sh
0,0.9592,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/ltmain.sh
0,2.0613,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/configure
0,6.2698,broome,e21a44c9,osh,646fccf5,benchmarks/testdata/configure-coreutils
