status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,path
0,0.008379,0.008346,0.000000,3312,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/t4014-format-patch.sh
0,0.010117,0.010085,0.000000,3232,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/functions
0,0.014620,0.014589,0.000000,3308,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/configure-helper.sh
0,0.013139,0.013106,0.000000,3440,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/abuild
0,0.012188,0.012157,0.000000,3408,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/Build.sh
0,0.012516,0.012484,0.000000,3252,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/t9300-fast-import.sh
0,0.030969,0.030935,0.000000,3372,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/test-cmd-util.sh
0,0.032381,0.032348,0.000000,4264,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/ltmain.sh
0,0.060309,0.056257,0.004018,3976,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/configure
0,0.142318,0.138321,0.003952,3628,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/configure-coreutils
0,0.001448,0.001416,0.000000,1680,spring,d80ab850,dash,9ff48631,benchmarks/testdata/t4014-format-patch.sh
0,0.002747,0.000000,0.002714,1748,spring,d80ab850,dash,9ff48631,benchmarks/testdata/functions
2,0.001021,0.000996,0.000000,1708,spring,d80ab850,dash,9ff48631,benchmarks/testdata/configure-helper.sh
0,0.003580,0.003547,0.000000,1688,spring,d80ab850,dash,9ff48631,benchmarks/testdata/abuild
0,0.003168,0.003135,0.000000,1736,spring,d80ab850,dash,9ff48631,benchmarks/testdata/Build.sh
0,0.002014,0.001986,0.000000,1728,spring,d80ab850,dash,9ff48631,benchmarks/testdata/t9300-fast-import.sh
2,0.001023,0.001031,0.000000,1732,spring,d80ab850,dash,9ff48631,benchmarks/testdata/test-cmd-util.sh
0,0.009292,0.009259,0.000000,2128,spring,d80ab850,dash,9ff48631,benchmarks/testdata/ltmain.sh
0,0.017164,0.017132,0.000000,2404,spring,d80ab850,dash,9ff48631,benchmarks/testdata/configure
0,0.035103,0.035067,0.000000,1800,spring,d80ab850,dash,9ff48631,benchmarks/testdata/configure-coreutils
0,0.004091,0.000000,0.004066,1836,spring,d80ab850,mksh,e3755400,benchmarks/testdata/t4014-format-patch.sh
0,0.007177,0.007156,0.000000,1700,spring,d80ab850,mksh,e3755400,benchmarks/testdata/functions
1,0.008006,0.007974,0.000000,1964,spring,d80ab850,mksh,e3755400,benchmarks/testdata/configure-helper.sh
0,0.010997,0.010964,0.000000,1860,spring,d80ab850,mksh,e3755400,benchmarks/testdata/abuild
0,0.007716,0.007675,0.000000,1792,spring,d80ab850,mksh,e3755400,benchmarks/testdata/Build.sh
0,0.005190,0.005157,0.000000,1816,spring,d80ab850,mksh,e3755400,benchmarks/testdata/t9300-fast-import.sh
1,0.007904,0.007874,0.000000,1920,spring,d80ab850,mksh,e3755400,benchmarks/testdata/test-cmd-util.sh
0,0.022476,0.022432,0.000000,2936,spring,d80ab850,mksh,e3755400,benchmarks/testdata/ltmain.sh
0,0.035640,0.023741,0.011870,2448,spring,d80ab850,mksh,e3755400,benchmarks/testdata/configure
0,0.091535,0.091508,0.000000,2248,spring,d80ab850,mksh,e3755400,benchmarks/testdata/configure-coreutils
0,0.088180,0.057124,0.038736,3808,spring,d80ab850,zsh,a785003a,benchmarks/testdata/t4014-format-patch.sh
0,0.012440,0.004133,0.008267,4012,spring,d80ab850,zsh,a785003a,benchmarks/testdata/functions
0,0.019795,0.019830,0.000363,3924,spring,d80ab850,zsh,a785003a,benchmarks/testdata/configure-helper.sh
0,0.016523,0.016583,0.000000,3992,spring,d80ab850,zsh,a785003a,benchmarks/testdata/abuild
0,0.070744,0.048666,0.028143,3884,spring,d80ab850,zsh,a785003a,benchmarks/testdata/Build.sh
0,0.100800,0.077174,0.031639,3812,spring,d80ab850,zsh,a785003a,benchmarks/testdata/t9300-fast-import.sh
0,0.027039,0.015427,0.011570,4040,spring,d80ab850,zsh,a785003a,benchmarks/testdata/test-cmd-util.sh
0,0.040420,0.025538,0.015250,4388,spring,d80ab850,zsh,a785003a,benchmarks/testdata/ltmain.sh
0,0.114417,0.097098,0.021890,4324,spring,d80ab850,zsh,a785003a,benchmarks/testdata/configure
0,0.568806,0.440716,0.158490,3940,spring,d80ab850,zsh,a785003a,benchmarks/testdata/configure-coreutils
0,0.153194,0.139936,0.013312,17200,spring,d80ab850,osh,4d86ba7c,benchmarks/testdata/t4014-format-patch.sh
0,0.435293,0.419452,0.015867,20288,spring,d80ab850,osh,4d86ba7c,benchmarks/testdata/functions
0,0.450005,0.426264,0.023748,20768,spring,d80ab850,osh,4d86ba7c,benchmarks/testdata/configure-helper.sh
0,0.668818,0.648862,0.019942,22376,spring,d80ab850,osh,4d86ba7c,benchmarks/testdata/abuild
0,0.473458,0.457634,0.015837,21232,spring,d80ab850,osh,4d86ba7c,benchmarks/testdata/Build.sh
0,0.167697,0.142150,0.025508,17660,spring,d80ab850,osh,4d86ba7c,benchmarks/testdata/t9300-fast-import.sh
0,1.354297,1.333282,0.021066,32344,spring,d80ab850,osh,4d86ba7c,benchmarks/testdata/test-cmd-util.sh
0,1.448379,1.427352,0.021112,34332,spring,d80ab850,osh,4d86ba7c,benchmarks/testdata/ltmain.sh
