status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.388761	0.370859	0.017894	48312	bash	36833674	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__t4014-format-patch.sh.txt
0	0.437745	0.423259	0.014026	48312	bash	36833674	benchmarks/testdata/functions	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__functions.txt
0	0.461803	0.446790	0.012599	48316	bash	36833674	benchmarks/testdata/configure-helper.sh	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__configure-helper.sh.txt
0	0.480094	0.463978	0.016030	48316	bash	36833674	benchmarks/testdata/abuild	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__abuild.txt
0	0.446968	0.426986	0.019984	48316	bash	36833674	benchmarks/testdata/Build.sh	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__Build.sh.txt
0	0.387435	0.359211	0.028314	48312	bash	36833674	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__t9300-fast-import.sh.txt
0	0.627459	0.606773	0.020552	48312	bash	36833674	benchmarks/testdata/test-cmd-util.sh	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__test-cmd-util.sh.txt
0	0.664032	0.638008	0.026080	48304	bash	36833674	benchmarks/testdata/ltmain.sh	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__ltmain.sh.txt
0	0.999384	0.962460	0.032183	48304	bash	36833674	benchmarks/testdata/configure	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__configure.txt
0	2.049584	2.023659	0.025894	48316	bash	36833674	benchmarks/testdata/configure-coreutils	hoover.2025-08-30__20-12-10.cachegrind/bash-36833674__configure-coreutils.txt
0	0.261982	0.239759	0.022053	47192	dash	cea41b3e	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-08-30__20-12-10.cachegrind/dash-cea41b3e__t4014-format-patch.sh.txt
0	0.278969	0.255100	0.023981	47372	dash	cea41b3e	benchmarks/testdata/functions	hoover.2025-08-30__20-12-10.cachegrind/dash-cea41b3e__functions.txt
2	0.246516	0.229982	0.016570	47388	dash	cea41b3e	benchmarks/testdata/configure-helper.sh	hoover.2025-08-30__20-12-10.cachegrind/dash-cea41b3e__configure-helper.sh.txt
0	0.288644	0.256689	0.031698	47388	dash	cea41b3e	benchmarks/testdata/abuild	hoover.2025-08-30__20-12-10.cachegrind/dash-cea41b3e__abuild.txt
0	0.289399	0.283662	0.004593	47384	dash	cea41b3e	benchmarks/testdata/Build.sh	hoover.2025-08-30__20-12-10.cachegrind/dash-cea41b3e__Build.sh.txt
0	0.259539	0.238553	0.019969	47384	dash	cea41b3e	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-08-30__20-12-10.cachegrind/dash-cea41b3e__t9300-fast-import.sh.txt
2	0.254372	0.231736	0.016493	47384	dash	cea41b3e	benchmarks/testdata/test-cmd-util.sh	hoover.2025-08-30__20-12-10.cachegrind/dash-cea41b3e__test-cmd-util.sh.txt
