status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.389963	0.369451	0.020313	48316	bash	36833674	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__t4014-format-patch.sh.txt
0	0.438408	0.409797	0.028429	48304	bash	36833674	benchmarks/testdata/functions	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__functions.txt
0	0.453957	0.429082	0.023902	48316	bash	36833674	benchmarks/testdata/configure-helper.sh	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__configure-helper.sh.txt
0	0.477224	0.468595	0.008519	48312	bash	36833674	benchmarks/testdata/abuild	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__abuild.txt
0	0.448213	0.414282	0.031646	48316	bash	36833674	benchmarks/testdata/Build.sh	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__Build.sh.txt
0	0.400507	0.379330	0.021075	48320	bash	36833674	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__t9300-fast-import.sh.txt
0	0.643200	0.616023	0.023437	48316	bash	36833674	benchmarks/testdata/test-cmd-util.sh	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__test-cmd-util.sh.txt
0	0.684666	0.665726	0.016454	48312	bash	36833674	benchmarks/testdata/ltmain.sh	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__ltmain.sh.txt
0	0.987234	0.970089	0.016509	48304	bash	36833674	benchmarks/testdata/configure	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__configure.txt
0	2.058849	2.032259	0.015917	48316	bash	36833674	benchmarks/testdata/configure-coreutils	hoover.2025-06-24__16-16-27.cachegrind/bash-36833674__configure-coreutils.txt
0	0.259481	0.237642	0.021819	47388	dash	cea41b3e	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__t4014-format-patch.sh.txt
0	0.289116	0.272344	0.016580	47372	dash	cea41b3e	benchmarks/testdata/functions	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__functions.txt
2	0.248996	0.222876	0.025971	47388	dash	cea41b3e	benchmarks/testdata/configure-helper.sh	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__configure-helper.sh.txt
0	0.287619	0.278961	0.008616	47388	dash	cea41b3e	benchmarks/testdata/abuild	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__abuild.txt
0	0.294556	0.272262	0.021868	47384	dash	cea41b3e	benchmarks/testdata/Build.sh	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__Build.sh.txt
0	0.261574	0.246377	0.013716	47392	dash	cea41b3e	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__t9300-fast-import.sh.txt
2	0.256962	0.241035	0.008502	47388	dash	cea41b3e	benchmarks/testdata/test-cmd-util.sh	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__test-cmd-util.sh.txt
0	0.366718	0.345904	0.008465	47376	dash	cea41b3e	benchmarks/testdata/ltmain.sh	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__ltmain.sh.txt
0	0.487502	0.445602	0.023778	47372	dash	cea41b3e	benchmarks/testdata/configure	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__configure.txt
0	0.831939	0.813891	0.017905	47384	dash	cea41b3e	benchmarks/testdata/configure-coreutils	hoover.2025-06-24__16-16-27.cachegrind/dash-cea41b3e__configure-coreutils.txt
0	0.335485	0.321569	0.011961	47372	mksh	5acb0439	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__t4014-format-patch.sh.txt
0	0.400167	0.380252	0.019872	47360	mksh	5acb0439	benchmarks/testdata/functions	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__functions.txt
1	0.416507	0.407429	0.000578	47376	mksh	5acb0439	benchmarks/testdata/configure-helper.sh	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__configure-helper.sh.txt
0	0.450499	0.433775	0.016655	47376	mksh	5acb0439	benchmarks/testdata/abuild	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__abuild.txt
0	0.396910	0.379953	0.016518	47372	mksh	5acb0439	benchmarks/testdata/Build.sh	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__Build.sh.txt
0	0.336552	0.315126	0.020198	47376	mksh	5acb0439	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__t9300-fast-import.sh.txt
1	0.412848	0.396269	0.016615	47376	mksh	5acb0439	benchmarks/testdata/test-cmd-util.sh	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__test-cmd-util.sh.txt
0	0.606717	0.593543	0.008558	47360	mksh	5acb0439	benchmarks/testdata/ltmain.sh	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__ltmain.sh.txt
0	0.985450	0.964934	0.019962	47356	mksh	5acb0439	benchmarks/testdata/configure	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__configure.txt
0	2.176397	2.163551	0.012231	47380	mksh	5acb0439	benchmarks/testdata/configure-coreutils	hoover.2025-06-24__16-16-27.cachegrind/mksh-5acb0439__configure-coreutils.txt
0	1.236334	1.214333	0.020761	62228	osh	edd4459d	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-06-24__16-16-27.cachegrind/osh-edd4459d__t4014-format-patch.sh.txt
0	1.423825	1.387236	0.020406	65108	osh	edd4459d	benchmarks/testdata/functions	hoover.2025-06-24__16-16-27.cachegrind/osh-edd4459d__functions.txt
0	1.384711	1.354445	0.029773	65352	osh	edd4459d	benchmarks/testdata/configure-helper.sh	hoover.2025-06-24__16-16-27.cachegrind/osh-edd4459d__configure-helper.sh.txt
0	1.516225	1.475071	0.035544	65432	osh	edd4459d	benchmarks/testdata/abuild	hoover.2025-06-24__16-16-27.cachegrind/osh-edd4459d__abuild.txt
0	1.468476	1.379966	0.037889	65264	osh	edd4459d	benchmarks/testdata/Build.sh	hoover.2025-06-24__16-16-27.cachegrind/osh-edd4459d__Build.sh.txt
0	1.198889	1.150295	0.048506	62008	osh	edd4459d	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-06-24__16-16-27.cachegrind/osh-edd4459d__t9300-fast-import.sh.txt
0	1.938215	1.915218	0.019536	69312	osh	edd4459d	benchmarks/testdata/test-cmd-util.sh	hoover.2025-06-24__16-16-27.cachegrind/osh-edd4459d__test-cmd-util.sh.txt
0	1.950551	1.914112	0.035988	72380	osh	edd4459d	benchmarks/testdata/ltmain.sh	hoover.2025-06-24__16-16-27.cachegrind/osh-edd4459d__ltmain.sh.txt
