status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0034,lisa,0616a365,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0042,lisa,0616a365,bash,d685a43c,benchmarks/testdata/functions
0,0.0063,lisa,0616a365,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0066,lisa,0616a365,bash,d685a43c,benchmarks/testdata/abuild
0,0.0053,lisa,0616a365,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0054,lisa,0616a365,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0162,lisa,0616a365,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0181,lisa,0616a365,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0326,lisa,0616a365,bash,d685a43c,benchmarks/testdata/configure
0,0.0901,lisa,0616a365,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0015,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0017,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/functions
2,0.0010,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0019,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0019,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0013,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0011,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0051,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0080,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/configure
0,0.0213,lisa,0616a365,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0019,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0046,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0036,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0051,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0035,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.0026,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.0037,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.0113,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.0258,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/configure
0,0.0586,lisa,0616a365,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.0597,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.0238,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/functions
0,0.0388,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.0338,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.0571,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.0753,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.1105,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
0,0.1273,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/ltmain.sh
0,0.2960,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/configure
0,0.9438,lisa,0616a365,zsh,ca7b4198,benchmarks/testdata/configure-coreutils
0,0.0791,lisa,0616a365,osh,d24db1df,benchmarks/testdata/t4014-format-patch.sh
0,0.2335,lisa,0616a365,osh,d24db1df,benchmarks/testdata/functions
0,0.2459,lisa,0616a365,osh,d24db1df,benchmarks/testdata/configure-helper.sh
