status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,path
0,0.008694,0.005766,0.002883,3424,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/t4014-format-patch.sh
0,0.010191,0.010185,0.000000,3332,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/functions
0,0.008462,0.004211,0.004211,3392,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/configure-helper.sh
0,0.013302,0.013273,0.000000,3344,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/abuild
0,0.010409,0.010338,0.000000,3268,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/Build.sh
0,0.012516,0.006258,0.006258,3332,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/t9300-fast-import.sh
0,0.029305,0.029314,0.000000,3604,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/test-cmd-util.sh
0,0.034609,0.034582,0.000000,4360,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/ltmain.sh
0,0.061187,0.061117,0.000000,3916,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/configure
0,0.140088,0.140034,0.000000,3764,spring,d80ab850,bash,9af8f89f,benchmarks/testdata/configure-coreutils
0,0.001671,0.000000,0.001663,1772,spring,d80ab850,dash,9ff48631,benchmarks/testdata/t4014-format-patch.sh
0,0.002685,0.002641,0.000000,1780,spring,d80ab850,dash,9ff48631,benchmarks/testdata/functions
2,0.001112,0.000000,0.001066,1652,spring,d80ab850,dash,9ff48631,benchmarks/testdata/configure-helper.sh
0,0.003526,0.003496,0.000000,1672,spring,d80ab850,dash,9ff48631,benchmarks/testdata/abuild
0,0.003181,0.003161,0.000000,1652,spring,d80ab850,dash,9ff48631,benchmarks/testdata/Build.sh
0,0.002192,0.000000,0.002141,1588,spring,d80ab850,dash,9ff48631,benchmarks/testdata/t9300-fast-import.sh
2,0.001116,0.001085,0.000000,1696,spring,d80ab850,dash,9ff48631,benchmarks/testdata/test-cmd-util.sh
0,0.009267,0.009235,0.000000,2124,spring,d80ab850,dash,9ff48631,benchmarks/testdata/ltmain.sh
0,0.015250,0.015252,0.000000,2504,spring,d80ab850,dash,9ff48631,benchmarks/testdata/configure
0,0.035960,0.035965,0.000000,1744,spring,d80ab850,dash,9ff48631,benchmarks/testdata/configure-coreutils
0,0.003949,0.003950,0.000000,1728,spring,d80ab850,mksh,e3755400,benchmarks/testdata/t4014-format-patch.sh
0,0.007401,0.007370,0.000000,1800,spring,d80ab850,mksh,e3755400,benchmarks/testdata/functions
1,0.007719,0.007721,0.000000,1788,spring,d80ab850,mksh,e3755400,benchmarks/testdata/configure-helper.sh
0,0.010730,0.010699,0.000000,1812,spring,d80ab850,mksh,e3755400,benchmarks/testdata/abuild
0,0.007487,0.007459,0.000000,1888,spring,d80ab850,mksh,e3755400,benchmarks/testdata/Build.sh
0,0.004674,0.004642,0.000000,1824,spring,d80ab850,mksh,e3755400,benchmarks/testdata/t9300-fast-import.sh
1,0.008349,0.008359,0.000000,2040,spring,d80ab850,mksh,e3755400,benchmarks/testdata/test-cmd-util.sh
0,0.022416,0.018654,0.003730,2976,spring,d80ab850,mksh,e3755400,benchmarks/testdata/ltmain.sh
0,0.038055,0.038055,0.000000,2660,spring,d80ab850,mksh,e3755400,benchmarks/testdata/configure
0,0.091389,0.087376,0.003971,2156,spring,d80ab850,mksh,e3755400,benchmarks/testdata/configure-coreutils
0,0.095945,0.070497,0.033676,3888,spring,d80ab850,zsh,a785003a,benchmarks/testdata/t4014-format-patch.sh
0,0.012516,0.012481,0.000000,3872,spring,d80ab850,zsh,a785003a,benchmarks/testdata/functions
0,0.020263,0.017305,0.003364,3988,spring,d80ab850,zsh,a785003a,benchmarks/testdata/configure-helper.sh
0,0.016316,0.016401,0.000000,3892,spring,d80ab850,zsh,a785003a,benchmarks/testdata/abuild
0,0.069328,0.044801,0.030415,3876,spring,d80ab850,zsh,a785003a,benchmarks/testdata/Build.sh
0,0.099329,0.078263,0.029396,3884,spring,d80ab850,zsh,a785003a,benchmarks/testdata/t9300-fast-import.sh
0,0.025983,0.025944,0.000000,4024,spring,d80ab850,zsh,a785003a,benchmarks/testdata/test-cmd-util.sh
0,0.040151,0.032901,0.007575,4504,spring,d80ab850,zsh,a785003a,benchmarks/testdata/ltmain.sh
0,0.118684,0.105441,0.017797,4372,spring,d80ab850,zsh,a785003a,benchmarks/testdata/configure
0,0.575604,0.450884,0.152977,4096,spring,d80ab850,zsh,a785003a,benchmarks/testdata/configure-coreutils
0,0.162188,0.156796,0.005421,17312,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/t4014-format-patch.sh
0,0.441148,0.407989,0.033211,20224,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/functions
0,0.459840,0.444004,0.015894,20892,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/configure-helper.sh
0,0.619532,0.603697,0.015916,22616,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/abuild
0,0.456209,0.440229,0.016045,21272,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/Build.sh
0,0.170064,0.157017,0.013047,17636,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/t9300-fast-import.sh
0,1.337850,1.304297,0.033550,32368,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/test-cmd-util.sh
0,1.570635,1.534704,0.035904,34200,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/ltmain.sh
0,3.343876,3.279888,0.063940,56848,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/configure
0,9.572087,9.510433,0.061343,126816,spring,d80ab850,osh,2b330e8f,benchmarks/testdata/configure-coreutils
0,0.139057,0.123141,0.015889,13952,spring,d80ab850,osh,082c8c99,benchmarks/testdata/t4014-format-patch.sh
0,0.458067,0.442077,0.015930,16328,spring,d80ab850,osh,082c8c99,benchmarks/testdata/functions
0,0.480616,0.460565,0.020024,17080,spring,d80ab850,osh,082c8c99,benchmarks/testdata/configure-helper.sh
0,0.677783,0.657779,0.019932,18440,spring,d80ab850,osh,082c8c99,benchmarks/testdata/abuild
0,0.491257,0.483165,0.008052,17332,spring,d80ab850,osh,082c8c99,benchmarks/testdata/Build.sh
0,0.156034,0.148011,0.008000,14128,spring,d80ab850,osh,082c8c99,benchmarks/testdata/t9300-fast-import.sh
0,1.521619,1.485629,0.035942,27000,spring,d80ab850,osh,082c8c99,benchmarks/testdata/test-cmd-util.sh
0,1.689454,1.677407,0.012010,28732,spring,d80ab850,osh,082c8c99,benchmarks/testdata/ltmain.sh
0,3.704670,3.668499,0.035965,48492,spring,d80ab850,osh,082c8c99,benchmarks/testdata/configure
0,10.398414,10.342201,0.055990,109384,spring,d80ab850,osh,082c8c99,benchmarks/testdata/configure-coreutils
0,0.006306,0.000000,0.006243,5308,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/t4014-format-patch.sh
0,0.014320,0.014266,0.000000,7632,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/functions
0,0.012093,0.004031,0.008062,8136,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/configure-helper.sh
0,0.015101,0.007550,0.007550,9676,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/abuild
0,0.015728,0.011769,0.003923,8608,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/Build.sh
0,0.007555,0.003754,0.003754,5640,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/t9300-fast-import.sh
0,0.028222,0.024168,0.004028,17412,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/test-cmd-util.sh
0,0.032645,0.024458,0.008152,19492,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/ltmain.sh
0,0.056521,0.048402,0.008067,37352,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/configure
0,0.172551,0.124371,0.048143,100680,spring,d80ab850,osh_eval.opt.stripped,0ce600e4,benchmarks/testdata/configure-coreutils
