status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.642943	0.599713	0.032071	35544	bash	9af8f89f	benchmarks/testdata/t4014-format-patch.sh	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__t4014-format-patch.sh.txt
0	0.645419	0.633832	0.011986	35572	bash	9af8f89f	benchmarks/testdata/functions	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__functions.txt
0	0.748076	0.720528	0.020054	35544	bash	9af8f89f	benchmarks/testdata/configure-helper.sh	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__configure-helper.sh.txt
0	0.772520	0.755862	0.012208	35576	bash	9af8f89f	benchmarks/testdata/abuild	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__abuild.txt
0	0.703911	0.668286	0.035851	35572	bash	9af8f89f	benchmarks/testdata/Build.sh	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__Build.sh.txt
0	0.673498	0.649771	0.023973	35544	bash	9af8f89f	benchmarks/testdata/t9300-fast-import.sh	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__t9300-fast-import.sh.txt
0	1.323617	1.303228	0.020420	35576	bash	9af8f89f	benchmarks/testdata/test-cmd-util.sh	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__test-cmd-util.sh.txt
0	1.336230	1.316774	0.019803	35572	bash	9af8f89f	benchmarks/testdata/ltmain.sh	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__ltmain.sh.txt
0	2.469402	2.457698	0.012015	35572	bash	9af8f89f	benchmarks/testdata/configure	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__configure.txt
0	5.166380	5.106040	0.028418	35544	bash	9af8f89f	benchmarks/testdata/configure-coreutils	lenny.2023-01-21__22-57-21.cachegrind/bash-9af8f89f__configure-coreutils.txt
0	0.310222	0.290604	0.019890	35064	dash	9ff48631	benchmarks/testdata/t4014-format-patch.sh	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__t4014-format-patch.sh.txt
0	0.365975	0.338054	0.028357	35092	dash	9ff48631	benchmarks/testdata/functions	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__functions.txt
2	0.310496	0.294754	0.016039	35064	dash	9ff48631	benchmarks/testdata/configure-helper.sh	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__configure-helper.sh.txt
0	0.368093	0.336214	0.032178	35096	dash	9ff48631	benchmarks/testdata/abuild	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__abuild.txt
0	0.363168	0.342947	0.020614	35096	dash	9ff48631	benchmarks/testdata/Build.sh	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__Build.sh.txt
0	0.321995	0.314328	0.008001	35068	dash	9ff48631	benchmarks/testdata/t9300-fast-import.sh	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__t9300-fast-import.sh.txt
2	0.289340	0.269760	0.019919	35096	dash	9ff48631	benchmarks/testdata/test-cmd-util.sh	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__test-cmd-util.sh.txt
0	0.413700	0.398044	0.015993	35096	dash	9ff48631	benchmarks/testdata/ltmain.sh	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__ltmain.sh.txt
0	0.602062	0.578328	0.023976	35096	dash	9ff48631	benchmarks/testdata/configure	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__configure.txt
0	1.009059	0.985398	0.023974	35068	dash	9ff48631	benchmarks/testdata/configure-coreutils	lenny.2023-01-21__22-57-21.cachegrind/dash-9ff48631__configure-coreutils.txt
0	0.474048	0.423690	0.016148	35024	mksh	e3755400	benchmarks/testdata/t4014-format-patch.sh	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__t4014-format-patch.sh.txt
0	0.523348	0.495852	0.027792	35076	mksh	e3755400	benchmarks/testdata/functions	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__functions.txt
1	0.517972	0.498217	0.019999	35036	mksh	e3755400	benchmarks/testdata/configure-helper.sh	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__configure-helper.sh.txt
0	0.589772	0.573710	0.016355	35072	mksh	e3755400	benchmarks/testdata/abuild	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__abuild.txt
0	0.515402	0.489718	0.025990	35068	mksh	e3755400	benchmarks/testdata/Build.sh	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__Build.sh.txt
0	0.427793	0.395990	0.032135	35036	mksh	e3755400	benchmarks/testdata/t9300-fast-import.sh	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__t9300-fast-import.sh.txt
1	0.489785	0.469851	0.020274	35072	mksh	e3755400	benchmarks/testdata/test-cmd-util.sh	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__test-cmd-util.sh.txt
0	0.837709	0.805467	0.032535	35072	mksh	e3755400	benchmarks/testdata/ltmain.sh	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__ltmain.sh.txt
0	1.323230	1.266933	0.024008	35072	mksh	e3755400	benchmarks/testdata/configure	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__configure.txt
0	3.312854	3.297073	0.015993	35036	mksh	e3755400	benchmarks/testdata/configure-coreutils	lenny.2023-01-21__22-57-21.cachegrind/mksh-e3755400__configure-coreutils.txt
0	0.888077	0.864317	0.024058	39972	osh	f7cd6d82	benchmarks/testdata/t4014-format-patch.sh	lenny.2023-01-21__22-57-21.cachegrind/osh-f7cd6d82__t4014-format-patch.sh.txt
