status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.399984	0.368419	0.027590	47448	bash	0d42a1ee	benchmarks/testdata/t4014-format-patch.sh	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__t4014-format-patch.sh.txt
0	0.444827	0.428191	0.016079	47456	bash	0d42a1ee	benchmarks/testdata/functions	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__functions.txt
0	0.461114	0.441108	0.020145	47452	bash	0d42a1ee	benchmarks/testdata/configure-helper.sh	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__configure-helper.sh.txt
0	0.481714	0.468671	0.011979	47456	bash	0d42a1ee	benchmarks/testdata/abuild	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__abuild.txt
0	0.446368	0.419616	0.024089	47456	bash	0d42a1ee	benchmarks/testdata/Build.sh	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__Build.sh.txt
0	0.384853	0.360316	0.023523	47452	bash	0d42a1ee	benchmarks/testdata/t9300-fast-import.sh	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__t9300-fast-import.sh.txt
0	0.661341	0.627570	0.028353	47452	bash	0d42a1ee	benchmarks/testdata/test-cmd-util.sh	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__test-cmd-util.sh.txt
0	0.685514	0.673202	0.012271	47456	bash	0d42a1ee	benchmarks/testdata/ltmain.sh	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__ltmain.sh.txt
0	1.029814	1.005307	0.024579	47456	bash	0d42a1ee	benchmarks/testdata/configure	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__configure.txt
0	2.170887	2.147690	0.019040	47452	bash	0d42a1ee	benchmarks/testdata/configure-coreutils	hoover.2024-08-25__12-05-59.cachegrind/bash-0d42a1ee__configure-coreutils.txt
0	0.275092	0.255188	0.019820	46800	dash	d40a0412	benchmarks/testdata/t4014-format-patch.sh	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__t4014-format-patch.sh.txt
0	0.294448	0.273296	0.020627	46800	dash	d40a0412	benchmarks/testdata/functions	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__functions.txt
2	0.259059	0.238139	0.019996	46800	dash	d40a0412	benchmarks/testdata/configure-helper.sh	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__configure-helper.sh.txt
0	0.308171	0.288339	0.016463	46800	dash	d40a0412	benchmarks/testdata/abuild	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__abuild.txt
0	0.309286	0.276927	0.032390	46800	dash	d40a0412	benchmarks/testdata/Build.sh	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__Build.sh.txt
0	0.272951	0.252485	0.019896	46800	dash	d40a0412	benchmarks/testdata/t9300-fast-import.sh	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__t9300-fast-import.sh.txt
2	0.267433	0.245586	0.021676	46800	dash	d40a0412	benchmarks/testdata/test-cmd-util.sh	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__test-cmd-util.sh.txt
0	0.377660	0.361723	0.015992	46796	dash	d40a0412	benchmarks/testdata/ltmain.sh	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__ltmain.sh.txt
0	0.500865	0.464384	0.036429	46800	dash	d40a0412	benchmarks/testdata/configure	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__configure.txt
0	0.943140	0.927439	0.013570	46796	dash	d40a0412	benchmarks/testdata/configure-coreutils	hoover.2024-08-25__12-05-59.cachegrind/dash-d40a0412__configure-coreutils.txt
0	0.365378	0.346265	0.016339	47748	mksh	524db3d6	benchmarks/testdata/t4014-format-patch.sh	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__t4014-format-patch.sh.txt
0	0.441259	0.420881	0.020526	47744	mksh	524db3d6	benchmarks/testdata/functions	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__functions.txt
1	0.436374	0.424743	0.009493	47744	mksh	524db3d6	benchmarks/testdata/configure-helper.sh	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__configure-helper.sh.txt
0	0.476266	0.467837	0.008454	47744	mksh	524db3d6	benchmarks/testdata/abuild	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__abuild.txt
0	0.464062	0.401909	0.028310	47744	mksh	524db3d6	benchmarks/testdata/Build.sh	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__Build.sh.txt
0	0.364058	0.339801	0.023169	47744	mksh	524db3d6	benchmarks/testdata/t9300-fast-import.sh	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__t9300-fast-import.sh.txt
1	0.480408	0.455850	0.024426	47748	mksh	524db3d6	benchmarks/testdata/test-cmd-util.sh	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__test-cmd-util.sh.txt
0	0.702533	0.668875	0.032438	47744	mksh	524db3d6	benchmarks/testdata/ltmain.sh	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__ltmain.sh.txt
0	1.175889	1.140498	0.031841	47740	mksh	524db3d6	benchmarks/testdata/configure	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__configure.txt
0	2.432535	2.409132	0.023629	47744	mksh	524db3d6	benchmarks/testdata/configure-coreutils	hoover.2024-08-25__12-05-59.cachegrind/mksh-524db3d6__configure-coreutils.txt
0	1.279036	1.259124	0.016292	64344	osh	979eedc2	benchmarks/testdata/t4014-format-patch.sh	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__t4014-format-patch.sh.txt
0	1.449405	1.410038	0.039521	65504	osh	979eedc2	benchmarks/testdata/functions	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__functions.txt
0	1.425500	1.407288	0.016591	65700	osh	979eedc2	benchmarks/testdata/configure-helper.sh	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__configure-helper.sh.txt
0	1.548062	1.521230	0.021674	65820	osh	979eedc2	benchmarks/testdata/abuild	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__abuild.txt
0	1.495956	1.464911	0.031094	65680	osh	979eedc2	benchmarks/testdata/Build.sh	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__Build.sh.txt
0	1.202894	1.166337	0.036712	62208	osh	979eedc2	benchmarks/testdata/t9300-fast-import.sh	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__t9300-fast-import.sh.txt
0	1.955466	1.923949	0.027973	71596	osh	979eedc2	benchmarks/testdata/test-cmd-util.sh	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__test-cmd-util.sh.txt
0	2.013832	1.965995	0.043915	72384	osh	979eedc2	benchmarks/testdata/ltmain.sh	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__ltmain.sh.txt
0	2.975588	2.933285	0.038896	79228	osh	979eedc2	benchmarks/testdata/configure	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__configure.txt
0	6.658328	6.574885	0.068435	102080	osh	979eedc2	benchmarks/testdata/configure-coreutils	hoover.2024-08-25__12-05-59.cachegrind/osh-979eedc2__configure-coreutils.txt
