status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.404152	0.353208	0.042392	48316	bash	36833674	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__t4014-format-patch.sh.txt
0	0.459152	0.438284	0.020528	48308	bash	36833674	benchmarks/testdata/functions	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__functions.txt
0	0.474466	0.457528	0.015966	48316	bash	36833674	benchmarks/testdata/configure-helper.sh	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__configure-helper.sh.txt
0	0.499582	0.478853	0.020614	48320	bash	36833674	benchmarks/testdata/abuild	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__abuild.txt
0	0.445981	0.412885	0.032346	48320	bash	36833674	benchmarks/testdata/Build.sh	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__Build.sh.txt
0	0.391371	0.358772	0.031666	48320	bash	36833674	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__t9300-fast-import.sh.txt
0	0.653925	0.631211	0.016524	48316	bash	36833674	benchmarks/testdata/test-cmd-util.sh	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__test-cmd-util.sh.txt
0	0.683876	0.648135	0.032257	48308	bash	36833674	benchmarks/testdata/ltmain.sh	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__ltmain.sh.txt
0	1.026283	1.007696	0.011963	48308	bash	36833674	benchmarks/testdata/configure	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__configure.txt
0	2.059043	2.054734	0.004000	48320	bash	36833674	benchmarks/testdata/configure-coreutils	hoover.2025-10-05__23-59-59.cachegrind/bash-36833674__configure-coreutils.txt
0	0.265968	0.249969	0.015967	47384	dash	cea41b3e	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__t4014-format-patch.sh.txt
0	0.279513	0.259437	0.019741	47368	dash	cea41b3e	benchmarks/testdata/functions	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__functions.txt
2	0.254907	0.234080	0.020636	47384	dash	cea41b3e	benchmarks/testdata/configure-helper.sh	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__configure-helper.sh.txt
0	0.290766	0.282528	0.007996	47384	dash	cea41b3e	benchmarks/testdata/abuild	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__abuild.txt
0	0.298336	0.272789	0.024565	47388	dash	cea41b3e	benchmarks/testdata/Build.sh	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__Build.sh.txt
0	0.272195	0.249355	0.016244	47388	dash	cea41b3e	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__t9300-fast-import.sh.txt
2	0.254448	0.220407	0.027274	47388	dash	cea41b3e	benchmarks/testdata/test-cmd-util.sh	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__test-cmd-util.sh.txt
0	0.356369	0.348121	0.008037	47368	dash	cea41b3e	benchmarks/testdata/ltmain.sh	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__ltmain.sh.txt
0	0.483666	0.467548	0.016004	47372	dash	cea41b3e	benchmarks/testdata/configure	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__configure.txt
0	0.832951	0.817192	0.015570	47388	dash	cea41b3e	benchmarks/testdata/configure-coreutils	hoover.2025-10-05__23-59-59.cachegrind/dash-cea41b3e__configure-coreutils.txt
0	0.334540	0.312407	0.021686	47376	mksh	5acb0439	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__t4014-format-patch.sh.txt
0	0.398477	0.380438	0.017954	47364	mksh	5acb0439	benchmarks/testdata/functions	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__functions.txt
1	0.403738	0.395022	0.008562	47376	mksh	5acb0439	benchmarks/testdata/configure-helper.sh	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__configure-helper.sh.txt
0	0.439446	0.430152	0.009023	47380	mksh	5acb0439	benchmarks/testdata/abuild	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__abuild.txt
0	0.399299	0.388976	0.009903	47376	mksh	5acb0439	benchmarks/testdata/Build.sh	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__Build.sh.txt
0	0.332144	0.310141	0.021930	47380	mksh	5acb0439	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__t9300-fast-import.sh.txt
1	0.429038	0.408897	0.020107	47376	mksh	5acb0439	benchmarks/testdata/test-cmd-util.sh	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__test-cmd-util.sh.txt
0	0.604129	0.569389	0.030243	47360	mksh	5acb0439	benchmarks/testdata/ltmain.sh	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__ltmain.sh.txt
0	0.967526	0.949664	0.016413	47360	mksh	5acb0439	benchmarks/testdata/configure	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__configure.txt
0	2.202107	2.185178	0.011989	47376	mksh	5acb0439	benchmarks/testdata/configure-coreutils	hoover.2025-10-05__23-59-59.cachegrind/mksh-5acb0439__configure-coreutils.txt
0	1.238658	1.187323	0.028540	64028	osh	64f72b07	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-10-05__23-59-59.cachegrind/osh-64f72b07__t4014-format-patch.sh.txt
0	1.394625	1.373081	0.020761	66856	osh	64f72b07	benchmarks/testdata/functions	hoover.2025-10-05__23-59-59.cachegrind/osh-64f72b07__functions.txt
0	1.390918	1.358328	0.032517	67096	osh	64f72b07	benchmarks/testdata/configure-helper.sh	hoover.2025-10-05__23-59-59.cachegrind/osh-64f72b07__configure-helper.sh.txt
0	1.524440	1.492424	0.028246	67192	osh	64f72b07	benchmarks/testdata/abuild	hoover.2025-10-05__23-59-59.cachegrind/osh-64f72b07__abuild.txt
