status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0107,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0129,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/functions
0,0.0201,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0195,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/abuild
0,0.0157,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0181,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0388,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0490,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0875,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/configure
0,0.2056,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0034,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0050,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/functions
2,0.0023,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0061,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0044,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0033,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0024,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0101,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0206,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/configure
0,0.0381,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0068,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0137,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0107,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0144,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0106,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.0088,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.0117,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.0307,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.0528,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure
0,0.1243,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.1650,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.0385,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/functions
0,0.0649,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.0557,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.1367,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.2008,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.1692,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
0,0.1969,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/ltmain.sh
0,0.4942,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure
0,1.7949,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-coreutils
0,0.1437,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/t4014-format-patch.sh
0,0.3816,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/functions
0,0.4129,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/configure-helper.sh
0,0.5881,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/abuild
0,0.4418,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/Build.sh
0,0.1625,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/t9300-fast-import.sh
0,1.2903,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/test-cmd-util.sh
0,1.4392,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/ltmain.sh
0,3.3471,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/configure
0,9.3048,flanders,b43270f9,osh,edab3e63,benchmarks/testdata/configure-coreutils
0,0.1429,flanders,b43270f9,osh,81212085,benchmarks/testdata/t4014-format-patch.sh
0,0.4099,flanders,b43270f9,osh,81212085,benchmarks/testdata/functions
0,0.4441,flanders,b43270f9,osh,81212085,benchmarks/testdata/configure-helper.sh
0,0.6384,flanders,b43270f9,osh,81212085,benchmarks/testdata/abuild
0,0.4546,flanders,b43270f9,osh,81212085,benchmarks/testdata/Build.sh
0,0.1687,flanders,b43270f9,osh,81212085,benchmarks/testdata/t9300-fast-import.sh
0,1.4093,flanders,b43270f9,osh,81212085,benchmarks/testdata/test-cmd-util.sh
0,1.5834,flanders,b43270f9,osh,81212085,benchmarks/testdata/ltmain.sh
0,3.6024,flanders,b43270f9,osh,81212085,benchmarks/testdata/configure
0,10.0917,flanders,b43270f9,osh,81212085,benchmarks/testdata/configure-coreutils
