status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0036,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0039,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/functions
0,0.0054,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0068,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/abuild
0,0.0048,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0044,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0151,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0180,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0369,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/configure
0,0.0830,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0013,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0015,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/functions
2,0.0010,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0020,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0019,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0014,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0010,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0046,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0083,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/configure
0,0.0227,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0019,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0033,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0034,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0047,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0041,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.0021,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.0034,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.0168,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.0223,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure
0,0.0577,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.0467,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.0139,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/functions
0,0.0252,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.0210,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.0443,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.0575,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.0689,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
0,0.0768,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/ltmain.sh
0,0.1898,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure
0,0.6087,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-coreutils
0,0.0617,lisa,b43270f9,osh,db026956,benchmarks/testdata/t4014-format-patch.sh
0,0.1613,lisa,b43270f9,osh,db026956,benchmarks/testdata/functions
0,0.1920,lisa,b43270f9,osh,db026956,benchmarks/testdata/configure-helper.sh
0,0.2387,lisa,b43270f9,osh,db026956,benchmarks/testdata/abuild
0,0.1785,lisa,b43270f9,osh,db026956,benchmarks/testdata/Build.sh
0,0.0690,lisa,b43270f9,osh,db026956,benchmarks/testdata/t9300-fast-import.sh
0,0.5353,lisa,b43270f9,osh,db026956,benchmarks/testdata/test-cmd-util.sh
0,0.5995,lisa,b43270f9,osh,db026956,benchmarks/testdata/ltmain.sh
0,1.3411,lisa,b43270f9,osh,db026956,benchmarks/testdata/configure
0,4.1685,lisa,b43270f9,osh,db026956,benchmarks/testdata/configure-coreutils
0,0.0580,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/t4014-format-patch.sh
0,0.1738,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/functions
0,0.1950,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/configure-helper.sh
0,0.2691,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/abuild
0,0.1898,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/Build.sh
0,0.0642,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/t9300-fast-import.sh
0,0.5925,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/test-cmd-util.sh
0,0.6744,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/ltmain.sh
0,1.5496,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/configure
0,4.5980,lisa,b43270f9,osh,d2daa283,benchmarks/testdata/configure-coreutils
