status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0124,flanders,88603626,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0157,flanders,88603626,bash,d685a43c,benchmarks/testdata/functions
0,0.0225,flanders,88603626,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0163,flanders,88603626,bash,d685a43c,benchmarks/testdata/abuild
0,0.0140,flanders,88603626,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0192,flanders,88603626,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0424,flanders,88603626,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0494,flanders,88603626,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0849,flanders,88603626,bash,d685a43c,benchmarks/testdata/configure
0,0.2078,flanders,88603626,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0041,flanders,88603626,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0038,flanders,88603626,dash,2887d9e6,benchmarks/testdata/functions
2,0.0024,flanders,88603626,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0067,flanders,88603626,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0042,flanders,88603626,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0033,flanders,88603626,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0023,flanders,88603626,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0144,flanders,88603626,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0194,flanders,88603626,dash,2887d9e6,benchmarks/testdata/configure
0,0.0387,flanders,88603626,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0058,flanders,88603626,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0091,flanders,88603626,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0107,flanders,88603626,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0172,flanders,88603626,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0139,flanders,88603626,mksh,ae7d165b,benchmarks/testdata/Build.sh
