status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,path
0,0.008083,0.008075,0.000000,3240,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/t4014-format-patch.sh
0,0.010260,0.010228,0.000000,3348,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/functions
0,0.013979,0.013947,0.000000,3340,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/configure-helper.sh
0,0.012341,0.012310,0.000000,3428,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/abuild
0,0.011439,0.011410,0.000000,3328,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/Build.sh
0,0.010755,0.010726,0.000000,3312,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/t9300-fast-import.sh
0,0.030399,0.030371,0.000000,3572,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/test-cmd-util.sh
0,0.034849,0.034819,0.000000,4308,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/ltmain.sh
0,0.061563,0.057684,0.003845,3920,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/configure
0,0.139271,0.139237,0.000000,3512,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/configure-coreutils
0,0.001949,0.001905,0.000000,1712,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/t4014-format-patch.sh
0,0.002688,0.000000,0.002695,1660,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/functions
2,0.001096,0.001065,0.000000,1704,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/configure-helper.sh
0,0.003504,0.003504,0.000000,1756,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/abuild
0,0.003165,0.003134,0.000000,1720,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/Build.sh
0,0.002115,0.002083,0.000000,1740,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/t9300-fast-import.sh
2,0.001029,0.001002,0.000000,1748,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/test-cmd-util.sh
0,0.008534,0.008501,0.000000,2092,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/ltmain.sh
0,0.018524,0.018492,0.000000,2460,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/configure
0,0.033959,0.033926,0.000000,1796,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/configure-coreutils
0,0.004297,0.000000,0.002665,1832,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/t4014-format-patch.sh
0,0.007225,0.007174,0.000000,1904,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/functions
1,0.008151,0.008123,0.000000,1936,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/configure-helper.sh
0,0.010541,0.010506,0.000000,1760,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/abuild
0,0.007669,0.007638,0.000000,1788,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/Build.sh
0,0.005237,0.002603,0.002603,1804,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/t9300-fast-import.sh
1,0.008318,0.008289,0.000000,2008,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/test-cmd-util.sh
0,0.022143,0.018397,0.003679,2948,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/ltmain.sh
0,0.036215,0.036182,0.000000,2652,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/configure
0,0.092100,0.088063,0.004002,2136,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/configure-coreutils
0,0.094164,0.056203,0.042412,3892,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/t4014-format-patch.sh
0,0.012251,0.012199,0.000000,3904,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/functions
0,0.019712,0.015701,0.004370,3860,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/configure-helper.sh
0,0.016594,0.012665,0.003997,3956,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/abuild
0,0.073235,0.056819,0.023552,3952,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/Build.sh
0,0.103412,0.076491,0.035434,3992,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/t9300-fast-import.sh
0,0.027725,0.027667,0.000000,3816,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/test-cmd-util.sh
0,0.039635,0.027183,0.012769,4356,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/ltmain.sh
0,0.113358,0.082204,0.035597,4384,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/configure
0,0.573431,0.429783,0.172155,4064,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/configure-coreutils
0,0.154237,0.141070,0.012307,17456,broome,8a85d07d,osh,b6fe450e,benchmarks/testdata/t4014-format-patch.sh
0,0.444083,0.432043,0.011958,20716,broome,8a85d07d,osh,b6fe450e,benchmarks/testdata/functions
0,0.469462,0.452649,0.016715,21128,broome,8a85d07d,osh,b6fe450e,benchmarks/testdata/configure-helper.sh
0,0.631305,0.615200,0.016043,22896,broome,8a85d07d,osh,b6fe450e,benchmarks/testdata/abuild
0,0.471766,0.463115,0.008535,21548,broome,8a85d07d,osh,b6fe450e,benchmarks/testdata/Build.sh
0,0.169482,0.160657,0.008721,17904,broome,8a85d07d,osh,b6fe450e,benchmarks/testdata/t9300-fast-import.sh
0,1.302150,1.289077,0.012993,32600,broome,8a85d07d,osh,b6fe450e,benchmarks/testdata/test-cmd-util.sh
0,1.610736,1.584954,0.025676,34388,broome,8a85d07d,osh,b6fe450e,benchmarks/testdata/ltmain.sh
