status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.388002	0.367732	0.020071	48316	bash	36833674	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__t4014-format-patch.sh.txt
0	0.448576	0.413231	0.027391	48308	bash	36833674	benchmarks/testdata/functions	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__functions.txt
0	0.454406	0.424816	0.029420	48316	bash	36833674	benchmarks/testdata/configure-helper.sh	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__configure-helper.sh.txt
0	0.483661	0.451481	0.031825	48316	bash	36833674	benchmarks/testdata/abuild	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__abuild.txt
0	0.451922	0.426025	0.024607	48316	bash	36833674	benchmarks/testdata/Build.sh	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__Build.sh.txt
0	0.393886	0.376028	0.011799	48316	bash	36833674	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__t9300-fast-import.sh.txt
0	0.631015	0.603698	0.023879	48312	bash	36833674	benchmarks/testdata/test-cmd-util.sh	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__test-cmd-util.sh.txt
0	0.676186	0.651057	0.012223	48308	bash	36833674	benchmarks/testdata/ltmain.sh	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__ltmain.sh.txt
0	0.990090	0.977052	0.007952	48304	bash	36833674	benchmarks/testdata/configure	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__configure.txt
0	2.060979	2.022716	0.028511	48320	bash	36833674	benchmarks/testdata/configure-coreutils	hoover.2025-08-30__20-00-21.cachegrind/bash-36833674__configure-coreutils.txt
0	0.264768	0.243044	0.016478	47388	dash	cea41b3e	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__t4014-format-patch.sh.txt
0	0.279429	0.270636	0.008673	47368	dash	cea41b3e	benchmarks/testdata/functions	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__functions.txt
2	0.244420	0.228445	0.015841	47384	dash	cea41b3e	benchmarks/testdata/configure-helper.sh	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__configure-helper.sh.txt
0	0.294651	0.273945	0.020373	47388	dash	cea41b3e	benchmarks/testdata/abuild	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__abuild.txt
0	0.289840	0.270450	0.013886	47384	dash	cea41b3e	benchmarks/testdata/Build.sh	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__Build.sh.txt
0	0.258977	0.238750	0.020248	47384	dash	cea41b3e	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__t9300-fast-import.sh.txt
2	0.246322	0.233825	0.011957	47392	dash	cea41b3e	benchmarks/testdata/test-cmd-util.sh	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__test-cmd-util.sh.txt
0	0.354394	0.341627	0.012473	47372	dash	cea41b3e	benchmarks/testdata/ltmain.sh	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__ltmain.sh.txt
0	0.475091	0.461854	0.012294	47372	dash	cea41b3e	benchmarks/testdata/configure	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__configure.txt
0	0.832344	0.808320	0.023925	47384	dash	cea41b3e	benchmarks/testdata/configure-coreutils	hoover.2025-08-30__20-00-21.cachegrind/dash-cea41b3e__configure-coreutils.txt
0	0.344465	0.313021	0.024585	47376	mksh	5acb0439	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-08-30__20-00-21.cachegrind/mksh-5acb0439__t4014-format-patch.sh.txt
