status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.378221	0.350340	0.027666	47440	bash	36833674	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__t4014-format-patch.sh.txt
0	0.436484	0.426484	0.008087	47436	bash	36833674	benchmarks/testdata/functions	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__functions.txt
0	0.444837	0.424415	0.020412	47436	bash	36833674	benchmarks/testdata/configure-helper.sh	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__configure-helper.sh.txt
0	0.472276	0.443197	0.028430	47440	bash	36833674	benchmarks/testdata/abuild	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__abuild.txt
0	0.450399	0.426170	0.024015	47440	bash	36833674	benchmarks/testdata/Build.sh	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__Build.sh.txt
0	0.376554	0.364233	0.012397	47436	bash	36833674	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__t9300-fast-import.sh.txt
0	0.629459	0.610937	0.018377	47432	bash	36833674	benchmarks/testdata/test-cmd-util.sh	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__test-cmd-util.sh.txt
0	0.676414	0.660287	0.015970	47436	bash	36833674	benchmarks/testdata/ltmain.sh	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__ltmain.sh.txt
0	1.010042	0.982730	0.027061	47440	bash	36833674	benchmarks/testdata/configure	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__configure.txt
0	2.136966	2.112413	0.023865	47436	bash	36833674	benchmarks/testdata/configure-coreutils	hoover.2025-01-05__23-12-58.cachegrind/bash-36833674__configure-coreutils.txt
0	0.272621	0.246212	0.023630	46836	dash	cea41b3e	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__t4014-format-patch.sh.txt
0	0.294166	0.278157	0.015998	46828	dash	cea41b3e	benchmarks/testdata/functions	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__functions.txt
2	0.262618	0.239174	0.023373	46832	dash	cea41b3e	benchmarks/testdata/configure-helper.sh	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__configure-helper.sh.txt
0	0.305893	0.277202	0.027638	46828	dash	cea41b3e	benchmarks/testdata/abuild	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__abuild.txt
0	0.295594	0.281953	0.013708	46828	dash	cea41b3e	benchmarks/testdata/Build.sh	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__Build.sh.txt
0	0.275369	0.261816	0.007420	46832	dash	cea41b3e	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__t9300-fast-import.sh.txt
2	0.259453	0.235005	0.020236	46832	dash	cea41b3e	benchmarks/testdata/test-cmd-util.sh	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__test-cmd-util.sh.txt
0	0.369473	0.346698	0.021725	46828	dash	cea41b3e	benchmarks/testdata/ltmain.sh	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__ltmain.sh.txt
0	0.493527	0.469647	0.023979	46828	dash	cea41b3e	benchmarks/testdata/configure	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__configure.txt
0	0.882928	0.858595	0.024443	46828	dash	cea41b3e	benchmarks/testdata/configure-coreutils	hoover.2025-01-05__23-12-58.cachegrind/dash-cea41b3e__configure-coreutils.txt
0	0.359659	0.332281	0.024239	47772	mksh	5acb0439	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__t4014-format-patch.sh.txt
0	0.425530	0.409492	0.015337	47772	mksh	5acb0439	benchmarks/testdata/functions	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__functions.txt
1	0.425674	0.397807	0.026924	47776	mksh	5acb0439	benchmarks/testdata/configure-helper.sh	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__configure-helper.sh.txt
0	0.470074	0.448963	0.019945	47772	mksh	5acb0439	benchmarks/testdata/abuild	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__abuild.txt
0	0.416668	0.396148	0.020484	47768	mksh	5acb0439	benchmarks/testdata/Build.sh	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__Build.sh.txt
0	0.360374	0.342592	0.017779	47776	mksh	5acb0439	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__t9300-fast-import.sh.txt
1	0.427635	0.415647	0.012029	47776	mksh	5acb0439	benchmarks/testdata/test-cmd-util.sh	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__test-cmd-util.sh.txt
0	0.636574	0.613348	0.023262	47772	mksh	5acb0439	benchmarks/testdata/ltmain.sh	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__ltmain.sh.txt
0	1.017735	0.993958	0.023584	47772	mksh	5acb0439	benchmarks/testdata/configure	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__configure.txt
0	2.291352	2.272200	0.018930	47776	mksh	5acb0439	benchmarks/testdata/configure-coreutils	hoover.2025-01-05__23-12-58.cachegrind/mksh-5acb0439__configure-coreutils.txt
0	1.249057	1.201478	0.023272	64352	osh	7f395194	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__t4014-format-patch.sh.txt
0	1.409117	1.380585	0.028579	65084	osh	7f395194	benchmarks/testdata/functions	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__functions.txt
0	1.432914	1.389366	0.040538	65300	osh	7f395194	benchmarks/testdata/configure-helper.sh	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__configure-helper.sh.txt
0	1.545688	1.509029	0.031543	65396	osh	7f395194	benchmarks/testdata/abuild	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__abuild.txt
0	1.431399	1.390975	0.040520	65272	osh	7f395194	benchmarks/testdata/Build.sh	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__Build.sh.txt
0	1.215420	1.178860	0.031189	64580	osh	7f395194	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__t9300-fast-import.sh.txt
0	1.924658	1.900072	0.024583	68944	osh	7f395194	benchmarks/testdata/test-cmd-util.sh	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__test-cmd-util.sh.txt
0	1.988583	1.944231	0.043967	71828	osh	7f395194	benchmarks/testdata/ltmain.sh	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__ltmain.sh.txt
0	2.962448	2.918863	0.043592	77672	osh	7f395194	benchmarks/testdata/configure	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__configure.txt
0	6.501919	6.460283	0.040381	101740	osh	7f395194	benchmarks/testdata/configure-coreutils	hoover.2025-01-05__23-12-58.cachegrind/osh-7f395194__configure-coreutils.txt
