status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.532183	0.460607	0.065849	35468	bash	9af8f89f	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__t4014-format-patch.sh.txt
0	0.561940	0.545632	0.016669	35524	bash	9af8f89f	benchmarks/testdata/functions	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__functions.txt
0	0.664222	0.608251	0.048558	35524	bash	9af8f89f	benchmarks/testdata/configure-helper.sh	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__configure-helper.sh.txt
0	0.716889	0.677368	0.039819	35524	bash	9af8f89f	benchmarks/testdata/abuild	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__abuild.txt
0	0.636190	0.596448	0.040106	35524	bash	9af8f89f	benchmarks/testdata/Build.sh	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__Build.sh.txt
0	0.570980	0.543115	0.028212	35524	bash	9af8f89f	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__t9300-fast-import.sh.txt
0	1.177908	1.133373	0.044751	35524	bash	9af8f89f	benchmarks/testdata/test-cmd-util.sh	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__test-cmd-util.sh.txt
0	1.285532	1.245973	0.039800	35520	bash	9af8f89f	benchmarks/testdata/ltmain.sh	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__ltmain.sh.txt
0	2.169736	2.150072	0.020020	35520	bash	9af8f89f	benchmarks/testdata/configure	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__configure.txt
0	4.792817	4.730184	0.029729	35524	bash	9af8f89f	benchmarks/testdata/configure-coreutils	no-host.2022-07-29__21-35-40.cachegrind/bash-9af8f89f__configure-coreutils.txt
0	0.311054	0.291019	0.020178	35044	dash	9ff48631	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__t4014-format-patch.sh.txt
0	0.332247	0.312205	0.020301	35048	dash	9ff48631	benchmarks/testdata/functions	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__functions.txt
2	0.285713	0.259391	0.025469	35048	dash	9ff48631	benchmarks/testdata/configure-helper.sh	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__configure-helper.sh.txt
0	0.341016	0.313397	0.027951	35044	dash	9ff48631	benchmarks/testdata/abuild	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__abuild.txt
0	0.333624	0.305182	0.028678	35052	dash	9ff48631	benchmarks/testdata/Build.sh	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__Build.sh.txt
0	0.305828	0.289549	0.016596	35044	dash	9ff48631	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__t9300-fast-import.sh.txt
2	0.301880	0.265722	0.036562	35048	dash	9ff48631	benchmarks/testdata/test-cmd-util.sh	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__test-cmd-util.sh.txt
0	0.415525	0.391134	0.024727	35048	dash	9ff48631	benchmarks/testdata/ltmain.sh	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__ltmain.sh.txt
0	0.548594	0.520838	0.027970	35048	dash	9ff48631	benchmarks/testdata/configure	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__configure.txt
0	0.895640	0.855347	0.040542	35048	dash	9ff48631	benchmarks/testdata/configure-coreutils	no-host.2022-07-29__21-35-40.cachegrind/dash-9ff48631__configure-coreutils.txt
0	0.417703	0.391363	0.024773	35024	mksh	e3755400	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-07-29__21-35-40.cachegrind/mksh-e3755400__t4014-format-patch.sh.txt
0	0.492542	0.472923	0.019912	35028	mksh	e3755400	benchmarks/testdata/functions	no-host.2022-07-29__21-35-40.cachegrind/mksh-e3755400__functions.txt
1	0.503442	0.475577	0.028131	35024	mksh	e3755400	benchmarks/testdata/configure-helper.sh	no-host.2022-07-29__21-35-40.cachegrind/mksh-e3755400__configure-helper.sh.txt
0	0.562451	0.538105	0.022284	35028	mksh	e3755400	benchmarks/testdata/abuild	no-host.2022-07-29__21-35-40.cachegrind/mksh-e3755400__abuild.txt
0	0.490933	0.446955	0.044092	35028	mksh	e3755400	benchmarks/testdata/Build.sh	no-host.2022-07-29__21-35-40.cachegrind/mksh-e3755400__Build.sh.txt
0	0.447128	0.422919	0.024538	35024	mksh	e3755400	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-07-29__21-35-40.cachegrind/mksh-e3755400__t9300-fast-import.sh.txt
1	0.508774	0.465534	0.043053	35024	mksh	e3755400	benchmarks/testdata/test-cmd-util.sh	no-host.2022-07-29__21-35-40.cachegrind/mksh-e3755400__test-cmd-util.sh.txt
