status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,path
0,0.008608,0.008577,0.000000,3324,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/t4014-format-patch.sh
0,0.010318,0.010252,0.000000,3348,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/functions
0,0.014136,0.014105,0.000000,3292,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/configure-helper.sh
0,0.014099,0.014031,0.000000,3308,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/abuild
0,0.012432,0.012364,0.000000,3416,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/Build.sh
0,0.013023,0.012944,0.000000,3284,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/t9300-fast-import.sh
0,0.030912,0.030880,0.000000,3512,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/test-cmd-util.sh
0,0.035609,0.035539,0.000000,4344,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/ltmain.sh
0,0.060380,0.060349,0.000000,3972,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/configure
0,0.143008,0.138991,0.003971,3752,broome,8a85d07d,bash,9af8f89f,benchmarks/testdata/configure-coreutils
0,0.001921,0.000000,0.001892,1728,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/t4014-format-patch.sh
0,0.002428,0.002366,0.000000,1704,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/functions
2,0.001085,0.001053,0.000000,1716,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/configure-helper.sh
0,0.003508,0.003475,0.000000,1708,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/abuild
0,0.003178,0.003150,0.000000,1668,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/Build.sh
0,0.002187,0.000000,0.002158,1652,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/t9300-fast-import.sh
2,0.001114,0.001068,0.000000,1668,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/test-cmd-util.sh
0,0.009313,0.009284,0.000000,2108,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/ltmain.sh
0,0.015736,0.011780,0.003926,2440,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/configure
0,0.033345,0.033313,0.000000,1812,broome,8a85d07d,dash,9ff48631,benchmarks/testdata/configure-coreutils
0,0.004197,0.004128,0.000000,1880,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/t4014-format-patch.sh
0,0.007016,0.006986,0.000000,1816,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/functions
1,0.007963,0.007894,0.000000,1968,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/configure-helper.sh
0,0.010584,0.010520,0.000000,1780,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/abuild
0,0.007813,0.007748,0.000000,1904,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/Build.sh
0,0.005280,0.002624,0.002624,1908,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/t9300-fast-import.sh
1,0.008367,0.004151,0.004151,1916,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/test-cmd-util.sh
0,0.024722,0.017632,0.007053,2976,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/ltmain.sh
0,0.039509,0.039443,0.000000,2632,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/configure
0,0.088425,0.084375,0.004017,2188,broome,8a85d07d,mksh,e3755400,benchmarks/testdata/configure-coreutils
0,0.100892,0.067603,0.041012,4004,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/t4014-format-patch.sh
0,0.012704,0.012622,0.000000,3880,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/functions
0,0.021027,0.018717,0.002828,4020,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/configure-helper.sh
0,0.017579,0.009126,0.008443,3864,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/abuild
0,0.079782,0.055707,0.030468,4044,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/Build.sh
0,0.114994,0.089361,0.034076,3944,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/t9300-fast-import.sh
0,0.027921,0.023893,0.003982,3956,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/test-cmd-util.sh
0,0.038545,0.027964,0.010804,4528,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/ltmain.sh
0,0.119185,0.079672,0.043790,4192,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/configure
0,0.634315,0.484804,0.181177,4100,broome,8a85d07d,zsh,a785003a,benchmarks/testdata/configure-coreutils
0,0.159253,0.135485,0.023620,17696,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/t4014-format-patch.sh
0,0.423116,0.403177,0.019879,20728,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/functions
0,0.386903,0.366719,0.020064,21340,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/configure-helper.sh
0,0.573711,0.549511,0.023999,23068,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/abuild
0,0.405823,0.393883,0.011890,21472,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/Build.sh
0,0.135081,0.121780,0.013171,17860,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/t9300-fast-import.sh
0,1.187742,1.167557,0.020034,32760,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/test-cmd-util.sh
0,1.384820,1.372645,0.011991,34608,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/ltmain.sh
0,3.013640,2.981376,0.032041,57332,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/configure
0,8.670945,8.618687,0.051983,127932,broome,8a85d07d,osh,4f38110c,benchmarks/testdata/configure-coreutils
0,0.157309,0.153345,0.003931,14268,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/t4014-format-patch.sh
0,0.412283,0.404212,0.008004,16880,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/functions
0,0.428861,0.408784,0.020038,17492,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/configure-helper.sh
0,0.608484,0.604447,0.004002,18968,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/abuild
0,0.449083,0.445038,0.004009,17592,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/Build.sh
0,0.165672,0.141398,0.024239,14456,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/t9300-fast-import.sh
0,1.320481,1.288367,0.032009,27668,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/test-cmd-util.sh
0,1.579179,1.563114,0.016031,29240,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/ltmain.sh
0,3.325715,3.301543,0.024011,48848,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/configure
0,9.640440,9.568235,0.072001,110212,broome,8a85d07d,osh,03d049fa,benchmarks/testdata/configure-coreutils
0,0.006984,0.003460,0.003460,5500,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/t4014-format-patch.sh
0,0.013941,0.004620,0.009241,8168,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/functions
0,0.013158,0.004362,0.008724,8780,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/configure-helper.sh
0,0.020377,0.020311,0.000000,10700,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/abuild
0,0.014393,0.014363,0.000000,9180,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/Build.sh
0,0.008157,0.008089,0.000000,6012,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/t9300-fast-import.sh
0,0.037707,0.029267,0.008362,18492,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/test-cmd-util.sh
0,0.037509,0.029948,0.007487,21700,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/ltmain.sh
0,0.084068,0.067993,0.015998,43288,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/configure
0,0.169785,0.126315,0.043421,116236,broome,8a85d07d,osh_eval.stripped,588e003a,benchmarks/testdata/configure-coreutils
