status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0115,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0120,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/functions
0,0.0209,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0176,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/abuild
0,0.0185,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0173,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0430,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0475,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0829,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/configure
0,0.2044,flanders,b43270f9,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0036,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0045,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/functions
2,0.0026,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0052,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0057,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0036,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0024,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0111,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0165,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/configure
0,0.0352,flanders,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0057,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0123,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0110,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0185,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0095,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.0067,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.0101,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.0292,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.0520,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure
0,0.1271,flanders,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.1381,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.0395,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/functions
0,0.0631,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.0514,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.1309,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.1832,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.1697,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
0,0.1945,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/ltmain.sh
0,0.4888,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure
0,1.7202,flanders,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-coreutils
0,0.1461,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/t4014-format-patch.sh
0,0.3889,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/functions
0,0.4428,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/configure-helper.sh
0,0.6023,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/abuild
0,0.4580,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/Build.sh
0,0.1780,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/t9300-fast-import.sh
0,1.3523,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/test-cmd-util.sh
0,1.7954,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/ltmain.sh
0,4.0066,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/configure
0,11.2118,flanders,b43270f9,osh,f8e1ba4d,benchmarks/testdata/configure-coreutils
0,0.1852,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/t4014-format-patch.sh
0,0.5671,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/functions
0,0.6003,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/configure-helper.sh
0,0.8410,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/abuild
0,0.6274,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/Build.sh
0,0.2154,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/t9300-fast-import.sh
0,1.7078,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/test-cmd-util.sh
0,1.9345,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/ltmain.sh
0,3.7644,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/configure
0,11.6895,flanders,b43270f9,osh,ec94725f,benchmarks/testdata/configure-coreutils
