status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,path
0,0.014850,0.011112,0.003704,2888,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.012158,0.012137,0.000000,3008,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/functions
0,0.015401,0.015381,0.000000,2980,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.018054,0.017981,0.000000,3024,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/abuild
0,0.017929,0.017880,0.000000,3088,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.017221,0.017205,0.000000,2956,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.044300,0.040253,0.004025,3112,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.049644,0.045752,0.003812,4112,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.085241,0.085212,0.000000,3736,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/configure
0,0.206628,0.198662,0.007946,3232,flanders,e67e6fdb,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.002277,0.002187,0.000000,1632,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.004452,0.004373,0.000000,1604,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/functions
2,0.001222,0.001211,0.000000,1604,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.005285,0.005214,0.000000,1740,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/abuild
0,0.004430,0.000000,0.004384,1740,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.002796,0.002751,0.000000,1568,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.001486,0.000000,0.001506,1720,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.015708,0.011710,0.003903,2080,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.018410,0.018330,0.000000,2168,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/configure
0,0.035596,0.035582,0.000000,1812,flanders,e67e6fdb,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.004498,0.004461,0.000000,1660,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.012098,0.012076,0.000000,1720,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/functions
1,0.010569,0.010527,0.000000,1744,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.016712,0.013306,0.003326,1752,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.014142,0.014094,0.000000,1636,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.005859,0.005840,0.000000,1548,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.010327,0.010348,0.000000,1900,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.026151,0.026137,0.000000,2776,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.052573,0.041287,0.011260,2280,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/configure
0,0.144872,0.140803,0.004022,1796,flanders,e67e6fdb,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.161385,0.134540,0.042804,3568,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.047723,0.030340,0.017337,3468,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/functions
0,0.086222,0.045657,0.041946,3572,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.067961,0.048295,0.019831,3640,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.145807,0.098272,0.059295,3616,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.201073,0.136513,0.081623,3488,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.228563,0.118201,0.110321,3580,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
0,0.260332,0.154421,0.106958,3976,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/ltmain.sh
0,0.631908,0.408761,0.233654,4008,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/configure
0,2.326523,1.555941,0.851208,3696,flanders,e67e6fdb,zsh,ca7b4198,benchmarks/testdata/configure-coreutils
0,0.292735,0.267820,0.023682,15972,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/t4014-format-patch.sh
0,0.950627,0.933457,0.015964,18244,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/functions
0,0.997774,0.968530,0.028028,18892,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/configure-helper.sh
0,1.305583,1.272384,0.031923,20444,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/abuild
0,0.913047,0.895194,0.016726,19272,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/Build.sh
0,0.294548,0.277701,0.015662,16344,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/t9300-fast-import.sh
0,2.562979,2.504943,0.056759,29804,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/test-cmd-util.sh
0,2.767212,2.736703,0.029174,31576,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/ltmain.sh
0,6.301283,6.256068,0.043951,52472,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/configure
0,17.742360,17.564939,0.176018,117696,flanders,e67e6fdb,osh,684d7f70,benchmarks/testdata/configure-coreutils
0,0.247846,0.238600,0.008088,12780,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/t4014-format-patch.sh
0,0.893666,0.868623,0.023907,15236,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/functions
0,0.937127,0.927866,0.008033,15896,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/configure-helper.sh
0,1.354340,1.325241,0.027941,17192,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/abuild
0,1.149877,1.124663,0.024014,16180,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/Build.sh
0,0.380191,0.367088,0.011970,13144,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/t9300-fast-import.sh
0,3.696673,3.663425,0.031994,26016,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/test-cmd-util.sh
0,3.713360,3.692139,0.020022,27592,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/ltmain.sh
0,6.833930,6.788664,0.044004,47212,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/configure
0,22.755248,22.665750,0.088006,108120,flanders,e67e6fdb,osh,5e6b21a7,benchmarks/testdata/configure-coreutils
0,0.007572,0.000000,0.007523,5044,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/t4014-format-patch.sh
0,0.016679,0.012460,0.004153,7060,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/functions
0,0.015605,0.015584,0.000000,7504,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/configure-helper.sh
0,0.020175,0.012091,0.008060,8948,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/abuild
0,0.016993,0.008490,0.008490,7816,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/Build.sh
0,0.012234,0.012104,0.000000,5444,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/t9300-fast-import.sh
0,0.042891,0.038593,0.004288,16012,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/test-cmd-util.sh
0,0.045484,0.034096,0.011365,18100,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/ltmain.sh
0,0.094396,0.073804,0.020501,34980,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/configure
0,0.263453,0.243467,0.019956,94640,flanders,e67e6fdb,osh_eval.opt.stripped,45df3fa6,benchmarks/testdata/configure-coreutils
