status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.472723	0.454957	0.017790	35504	bash	9af8f89f	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__t4014-format-patch.sh.txt
0	0.510911	0.495184	0.015943	35504	bash	9af8f89f	benchmarks/testdata/functions	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__functions.txt
0	0.591808	0.579657	0.012350	35504	bash	9af8f89f	benchmarks/testdata/configure-helper.sh	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__configure-helper.sh.txt
0	0.595781	0.568015	0.027953	35504	bash	9af8f89f	benchmarks/testdata/abuild	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__abuild.txt
0	0.545339	0.530978	0.012398	35508	bash	9af8f89f	benchmarks/testdata/Build.sh	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__Build.sh.txt
0	0.518514	0.499671	0.019095	35504	bash	9af8f89f	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__t9300-fast-import.sh.txt
0	1.069726	1.030944	0.039021	35504	bash	9af8f89f	benchmarks/testdata/test-cmd-util.sh	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__test-cmd-util.sh.txt
0	1.138727	1.122616	0.016330	35504	bash	9af8f89f	benchmarks/testdata/ltmain.sh	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__ltmain.sh.txt
0	1.908372	1.873630	0.034961	35504	bash	9af8f89f	benchmarks/testdata/configure	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__configure.txt
0	4.536078	4.505290	0.030948	35504	bash	9af8f89f	benchmarks/testdata/configure-coreutils	no-host.2022-01-27__21-01-19.cachegrind/bash-9af8f89f__configure-coreutils.txt
0	0.275848	0.259718	0.016298	35028	dash	9ff48631	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__t4014-format-patch.sh.txt
0	0.299370	0.283447	0.016146	35028	dash	9ff48631	benchmarks/testdata/functions	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__functions.txt
2	0.258530	0.238524	0.020231	35028	dash	9ff48631	benchmarks/testdata/configure-helper.sh	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__configure-helper.sh.txt
0	0.306272	0.294040	0.012386	35028	dash	9ff48631	benchmarks/testdata/abuild	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__abuild.txt
0	0.308789	0.276689	0.032372	35024	dash	9ff48631	benchmarks/testdata/Build.sh	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__Build.sh.txt
0	0.275470	0.259350	0.016232	35032	dash	9ff48631	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__t9300-fast-import.sh.txt
2	0.264462	0.243231	0.021446	35028	dash	9ff48631	benchmarks/testdata/test-cmd-util.sh	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__test-cmd-util.sh.txt
0	0.368997	0.357998	0.011192	35028	dash	9ff48631	benchmarks/testdata/ltmain.sh	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__ltmain.sh.txt
0	0.484584	0.468641	0.015991	35028	dash	9ff48631	benchmarks/testdata/configure	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__configure.txt
0	0.826186	0.792838	0.033565	35024	dash	9ff48631	benchmarks/testdata/configure-coreutils	no-host.2022-01-27__21-01-19.cachegrind/dash-9ff48631__configure-coreutils.txt
0	0.366203	0.342349	0.023819	35004	mksh	e3755400	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-01-27__21-01-19.cachegrind/mksh-e3755400__t4014-format-patch.sh.txt
0	0.437082	0.421433	0.015863	35008	mksh	e3755400	benchmarks/testdata/functions	no-host.2022-01-27__21-01-19.cachegrind/mksh-e3755400__functions.txt
1	0.450471	0.431482	0.016272	35004	mksh	e3755400	benchmarks/testdata/configure-helper.sh	no-host.2022-01-27__21-01-19.cachegrind/mksh-e3755400__configure-helper.sh.txt
0	0.488589	0.476430	0.012357	35008	mksh	e3755400	benchmarks/testdata/abuild	no-host.2022-01-27__21-01-19.cachegrind/mksh-e3755400__abuild.txt
0	0.431057	0.412347	0.018961	35008	mksh	e3755400	benchmarks/testdata/Build.sh	no-host.2022-01-27__21-01-19.cachegrind/mksh-e3755400__Build.sh.txt
0	0.362808	0.346936	0.016092	35004	mksh	e3755400	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-01-27__21-01-19.cachegrind/mksh-e3755400__t9300-fast-import.sh.txt
