status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0039,lisa,02485150,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0051,lisa,02485150,bash,d685a43c,benchmarks/testdata/functions
0,0.0067,lisa,02485150,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0065,lisa,02485150,bash,d685a43c,benchmarks/testdata/abuild
0,0.0055,lisa,02485150,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0048,lisa,02485150,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0159,lisa,02485150,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0180,lisa,02485150,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0340,lisa,02485150,bash,d685a43c,benchmarks/testdata/configure
0,0.0846,lisa,02485150,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0016,lisa,02485150,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0021,lisa,02485150,dash,2887d9e6,benchmarks/testdata/functions
2,0.0011,lisa,02485150,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0018,lisa,02485150,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0017,lisa,02485150,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0016,lisa,02485150,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0010,lisa,02485150,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0045,lisa,02485150,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0080,lisa,02485150,dash,2887d9e6,benchmarks/testdata/configure
0,0.0182,lisa,02485150,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0031,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0035,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0035,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0055,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0037,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.0022,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.0034,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.0132,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.0270,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/configure
0,0.0669,lisa,02485150,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.0477,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.0136,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/functions
0,0.0224,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.0187,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.0438,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.0588,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.0636,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
0,0.0758,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/ltmain.sh
0,0.1749,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/configure
0,0.5813,lisa,02485150,zsh,ca7b4198,benchmarks/testdata/configure-coreutils
0,0.0777,lisa,02485150,osh,fb4d597f,benchmarks/testdata/t4014-format-patch.sh
0,0.1960,lisa,02485150,osh,fb4d597f,benchmarks/testdata/functions
0,0.1964,lisa,02485150,osh,fb4d597f,benchmarks/testdata/configure-helper.sh
0,0.2836,lisa,02485150,osh,fb4d597f,benchmarks/testdata/abuild
0,0.2181,lisa,02485150,osh,fb4d597f,benchmarks/testdata/Build.sh
0,0.0840,lisa,02485150,osh,fb4d597f,benchmarks/testdata/t9300-fast-import.sh
0,0.6440,lisa,02485150,osh,fb4d597f,benchmarks/testdata/test-cmd-util.sh
0,0.7572,lisa,02485150,osh,fb4d597f,benchmarks/testdata/ltmain.sh
0,1.7015,lisa,02485150,osh,fb4d597f,benchmarks/testdata/configure
0,4.8817,lisa,02485150,osh,fb4d597f,benchmarks/testdata/configure-coreutils
0,0.0620,lisa,02485150,osh,769baa4c,benchmarks/testdata/t4014-format-patch.sh
0,0.1691,lisa,02485150,osh,769baa4c,benchmarks/testdata/functions
0,0.1886,lisa,02485150,osh,769baa4c,benchmarks/testdata/configure-helper.sh
0,0.2741,lisa,02485150,osh,769baa4c,benchmarks/testdata/abuild
0,0.1919,lisa,02485150,osh,769baa4c,benchmarks/testdata/Build.sh
0,0.0726,lisa,02485150,osh,769baa4c,benchmarks/testdata/t9300-fast-import.sh
0,0.6187,lisa,02485150,osh,769baa4c,benchmarks/testdata/test-cmd-util.sh
0,0.6795,lisa,02485150,osh,769baa4c,benchmarks/testdata/ltmain.sh
0,1.6470,lisa,02485150,osh,769baa4c,benchmarks/testdata/configure
0,4.5784,lisa,02485150,osh,769baa4c,benchmarks/testdata/configure-coreutils
