status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.431674	0.407413	0.024288	34368	bash	d685a43c	benchmarks/testdata/t4014-format-patch.sh	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__t4014-format-patch.sh.txt
0	0.480433	0.470334	0.010278	34360	bash	d685a43c	benchmarks/testdata/functions	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__functions.txt
0	0.549937	0.525879	0.024249	34360	bash	d685a43c	benchmarks/testdata/configure-helper.sh	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__configure-helper.sh.txt
0	0.567822	0.555679	0.012327	34360	bash	d685a43c	benchmarks/testdata/abuild	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__abuild.txt
0	0.511932	0.488708	0.023439	34364	bash	d685a43c	benchmarks/testdata/Build.sh	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__Build.sh.txt
0	0.480879	0.467122	0.013932	34360	bash	d685a43c	benchmarks/testdata/t9300-fast-import.sh	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__t9300-fast-import.sh.txt
0	1.028732	1.012533	0.016383	34360	bash	d685a43c	benchmarks/testdata/test-cmd-util.sh	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__test-cmd-util.sh.txt
0	1.108021	1.091580	0.016414	34360	bash	d685a43c	benchmarks/testdata/ltmain.sh	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__ltmain.sh.txt
0	1.910202	1.904728	0.005645	34360	bash	d685a43c	benchmarks/testdata/configure	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__configure.txt
0	4.398467	4.382605	0.016003	34360	bash	d685a43c	benchmarks/testdata/configure-coreutils	no-host.2021-04-12__14-42-12.cachegrind/bash-d685a43c__configure-coreutils.txt
