status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0111,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0125,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/functions
0,0.0206,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0204,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/abuild
0,0.0183,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0155,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0468,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0480,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0956,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/configure
0,0.2298,flanders,2cc9f781,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0035,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0047,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/functions
2,0.0028,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0053,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0049,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0038,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0027,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0154,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0222,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/configure
0,0.0443,flanders,2cc9f781,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0061,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0137,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0147,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0171,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0111,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.0075,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.0119,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.0337,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.0616,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/configure
0,0.1579,flanders,2cc9f781,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.1653,flanders,2cc9f781,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.0505,flanders,2cc9f781,zsh,ca7b4198,benchmarks/testdata/functions
0,0.0909,flanders,2cc9f781,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.0752,flanders,2cc9f781,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.1610,flanders,2cc9f781,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.2130,flanders,2cc9f781,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.2529,flanders,2cc9f781,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
