status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,path
0,0.001558,0.001494,0.000000,3560,hoover,ecba003d,bash,36833674,benchmarks/testdata/t4014-format-patch.sh
0,0.002677,0.002598,0.000000,3324,hoover,ecba003d,bash,36833674,benchmarks/testdata/functions
0,0.002628,0.002530,0.000000,3620,hoover,ecba003d,bash,36833674,benchmarks/testdata/configure-helper.sh
0,0.002868,0.002776,0.000000,3476,hoover,ecba003d,bash,36833674,benchmarks/testdata/abuild
0,0.002461,0.002394,0.000000,3384,hoover,ecba003d,bash,36833674,benchmarks/testdata/Build.sh
0,0.001914,0.001840,0.000000,3436,hoover,ecba003d,bash,36833674,benchmarks/testdata/t9300-fast-import.sh
0,0.005942,0.005833,0.000000,3628,hoover,ecba003d,bash,36833674,benchmarks/testdata/test-cmd-util.sh
0,0.007126,0.007048,0.000000,4364,hoover,ecba003d,bash,36833674,benchmarks/testdata/ltmain.sh
0,0.013135,0.009772,0.003257,4080,hoover,ecba003d,bash,36833674,benchmarks/testdata/configure
0,0.033069,0.031950,0.000000,3772,hoover,ecba003d,bash,36833674,benchmarks/testdata/configure-coreutils
0,0.000801,0.000000,0.000794,1620,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/t4014-format-patch.sh
0,0.001295,0.000000,0.001151,1676,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/functions
2,0.000639,0.000609,0.000000,1644,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/configure-helper.sh
0,0.001450,0.001378,0.000000,1624,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/abuild
0,0.001288,0.001199,0.000000,1684,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/Build.sh
0,0.001042,0.000951,0.000000,1524,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/t9300-fast-import.sh
2,0.000635,0.000562,0.000000,1576,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/test-cmd-util.sh
0,0.003199,0.000000,0.003150,2076,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/ltmain.sh
0,0.008858,0.003281,0.003281,2404,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/configure
0,0.014837,0.011073,0.003691,1688,hoover,ecba003d,dash,cea41b3e,benchmarks/testdata/configure-coreutils
0,0.001196,0.001104,0.000000,2004,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/t4014-format-patch.sh
0,0.002222,0.002212,0.000000,2020,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/functions
1,0.002550,0.002443,0.000000,2044,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/configure-helper.sh
0,0.002975,0.002882,0.000000,2020,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/abuild
0,0.002744,0.002666,0.000000,2128,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/Build.sh
0,0.001505,0.000000,0.001431,2108,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/t9300-fast-import.sh
1,0.002424,0.002335,0.000000,2052,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/test-cmd-util.sh
0,0.007401,0.003439,0.003439,3052,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/ltmain.sh
0,0.014197,0.014135,0.000000,2752,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/configure
0,0.044186,0.040146,0.004014,2376,hoover,ecba003d,mksh,5acb0439,benchmarks/testdata/configure-coreutils
0,0.035852,0.021159,0.017030,3628,hoover,ecba003d,zsh,66d12f9f,benchmarks/testdata/t4014-format-patch.sh
0,0.007143,0.007071,0.000000,3776,hoover,ecba003d,zsh,66d12f9f,benchmarks/testdata/functions
0,0.017835,0.002077,0.016174,3616,hoover,ecba003d,zsh,66d12f9f,benchmarks/testdata/configure-helper.sh
0,0.011467,0.004058,0.007318,3612,hoover,ecba003d,zsh,66d12f9f,benchmarks/testdata/abuild
