status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.497389	0.477951	0.020068	35508	bash	9af8f89f	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__t4014-format-patch.sh.txt
0	0.511888	0.483766	0.028427	35504	bash	9af8f89f	benchmarks/testdata/functions	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__functions.txt
0	0.583275	0.567619	0.015951	35512	bash	9af8f89f	benchmarks/testdata/configure-helper.sh	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__configure-helper.sh.txt
0	0.592157	0.568498	0.023967	35508	bash	9af8f89f	benchmarks/testdata/abuild	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__abuild.txt
0	0.545899	0.531195	0.014977	35504	bash	9af8f89f	benchmarks/testdata/Build.sh	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__Build.sh.txt
0	0.522339	0.502664	0.019899	35512	bash	9af8f89f	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__t9300-fast-import.sh.txt
0	1.066405	1.050737	0.015959	35504	bash	9af8f89f	benchmarks/testdata/test-cmd-util.sh	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__test-cmd-util.sh.txt
0	1.138925	1.110900	0.028262	35504	bash	9af8f89f	benchmarks/testdata/ltmain.sh	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__ltmain.sh.txt
0	1.924794	1.903452	0.021502	35504	bash	9af8f89f	benchmarks/testdata/configure	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__configure.txt
0	4.387824	4.375975	0.011996	35508	bash	9af8f89f	benchmarks/testdata/configure-coreutils	no-host.2022-02-19__17-34-50.cachegrind/bash-9af8f89f__configure-coreutils.txt
0	0.275082	0.263287	0.012089	35024	dash	9ff48631	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__t4014-format-patch.sh.txt
0	0.298167	0.290009	0.008460	35028	dash	9ff48631	benchmarks/testdata/functions	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__functions.txt
2	0.259023	0.243242	0.016134	35032	dash	9ff48631	benchmarks/testdata/configure-helper.sh	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__configure-helper.sh.txt
0	0.305716	0.293712	0.012285	35028	dash	9ff48631	benchmarks/testdata/abuild	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__abuild.txt
0	0.303539	0.279516	0.024315	35028	dash	9ff48631	benchmarks/testdata/Build.sh	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__Build.sh.txt
0	0.272744	0.252787	0.020284	35028	dash	9ff48631	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__t9300-fast-import.sh.txt
2	0.262756	0.246846	0.016241	35032	dash	9ff48631	benchmarks/testdata/test-cmd-util.sh	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__test-cmd-util.sh.txt
0	0.367558	0.343905	0.023897	35028	dash	9ff48631	benchmarks/testdata/ltmain.sh	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__ltmain.sh.txt
0	0.481310	0.468070	0.013537	35028	dash	9ff48631	benchmarks/testdata/configure	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__configure.txt
0	0.823513	0.803415	0.020363	35028	dash	9ff48631	benchmarks/testdata/configure-coreutils	no-host.2022-02-19__17-34-50.cachegrind/dash-9ff48631__configure-coreutils.txt
0	0.361547	0.341808	0.020026	35004	mksh	e3755400	benchmarks/testdata/t4014-format-patch.sh	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__t4014-format-patch.sh.txt
0	0.434476	0.426741	0.008024	35008	mksh	e3755400	benchmarks/testdata/functions	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__functions.txt
1	0.441925	0.438169	0.004007	35000	mksh	e3755400	benchmarks/testdata/configure-helper.sh	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__configure-helper.sh.txt
0	0.488312	0.462875	0.025681	35008	mksh	e3755400	benchmarks/testdata/abuild	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__abuild.txt
0	0.439182	0.407456	0.031851	35004	mksh	e3755400	benchmarks/testdata/Build.sh	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__Build.sh.txt
0	0.364293	0.344417	0.020175	35004	mksh	e3755400	benchmarks/testdata/t9300-fast-import.sh	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__t9300-fast-import.sh.txt
1	0.443892	0.419833	0.024390	35008	mksh	e3755400	benchmarks/testdata/test-cmd-util.sh	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__test-cmd-util.sh.txt
0	0.695837	0.689082	0.007071	35008	mksh	e3755400	benchmarks/testdata/ltmain.sh	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__ltmain.sh.txt
0	1.154733	1.139000	0.016024	35008	mksh	e3755400	benchmarks/testdata/configure	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__configure.txt
0	2.670496	2.646779	0.023978	35004	mksh	e3755400	benchmarks/testdata/configure-coreutils	no-host.2022-02-19__17-34-50.cachegrind/mksh-e3755400__configure-coreutils.txt
