status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,path
0,0.002686,0.002654,0.000000,3472,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/t4014-format-patch.sh
0,0.003841,0.003808,0.000000,3444,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/functions
0,0.004794,0.004763,0.000000,3440,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/configure-helper.sh
0,0.005413,0.002690,0.002690,3240,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/abuild
0,0.004445,0.004413,0.000000,3464,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/Build.sh
0,0.003381,0.000000,0.003337,3444,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/t9300-fast-import.sh
0,0.012490,0.012457,0.000000,3496,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/test-cmd-util.sh
0,0.014715,0.014682,0.000000,4388,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/ltmain.sh
0,0.016673,0.016639,0.000000,3908,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/configure
0,0.044370,0.044337,0.000000,3620,lenny,1ff4d011,bash,f4a82186,benchmarks/testdata/configure-coreutils
0,0.000697,0.000661,0.000000,1648,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/t4014-format-patch.sh
0,0.000963,0.000929,0.000000,1688,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/functions
2,0.000389,0.000352,0.000000,1704,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/configure-helper.sh
0,0.001343,0.001306,0.000000,1708,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/abuild
0,0.001117,0.001078,0.000000,1652,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/Build.sh
0,0.000805,0.000766,0.000000,1708,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/t9300-fast-import.sh
2,0.000411,0.000375,0.000000,1700,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/test-cmd-util.sh
0,0.003480,0.003435,0.000000,2148,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/ltmain.sh
0,0.007607,0.007556,0.000000,2368,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/configure
0,0.021552,0.021516,0.000000,1828,lenny,1ff4d011,dash,f5780e2f,benchmarks/testdata/configure-coreutils
0,0.001242,0.001205,0.000000,1780,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/t4014-format-patch.sh
0,0.002413,0.002375,0.000000,1776,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/functions
1,0.002626,0.002581,0.000000,1976,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/configure-helper.sh
0,0.003058,0.003020,0.000000,1788,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/abuild
0,0.002313,0.002276,0.000000,1880,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/Build.sh
0,0.001244,0.001208,0.000000,1884,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/t9300-fast-import.sh
1,0.002295,0.002241,0.000000,1912,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/test-cmd-util.sh
0,0.008092,0.008056,0.000000,2960,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/ltmain.sh
0,0.017015,0.016979,0.000000,2636,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/configure
0,0.045818,0.045782,0.000000,2220,lenny,1ff4d011,mksh,11284043,benchmarks/testdata/configure-coreutils
0,0.037500,0.028410,0.012707,4156,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/t4014-format-patch.sh
0,0.010059,0.000000,0.010006,4032,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/functions
0,0.021339,0.005898,0.015847,3964,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/configure-helper.sh
0,0.016506,0.008456,0.008110,4072,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/abuild
0,0.043807,0.025675,0.021828,4140,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/Build.sh
0,0.074191,0.046482,0.030501,4064,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/t9300-fast-import.sh
0,0.041231,0.018725,0.022470,4040,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/test-cmd-util.sh
0,0.046055,0.017498,0.028735,4432,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/ltmain.sh
0,0.116362,0.048260,0.070510,4308,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/configure
0,0.405268,0.257163,0.162119,4120,lenny,1ff4d011,zsh,d0c4af83,benchmarks/testdata/configure-coreutils
0,0.103875,0.087836,0.015861,19272,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/t4014-format-patch.sh
0,0.305269,0.289279,0.015818,21280,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/functions
0,0.308510,0.296333,0.011989,21596,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/configure-helper.sh
0,0.453767,0.433686,0.019868,22632,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/abuild
0,0.320638,0.304440,0.015992,21708,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/Build.sh
0,0.107933,0.095405,0.012357,19492,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/t9300-fast-import.sh
0,0.937642,0.929478,0.008007,28364,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/test-cmd-util.sh
0,1.082973,1.062843,0.019967,29832,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/ltmain.sh
0,2.301077,2.284851,0.016001,43772,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/configure
0,6.521818,6.493520,0.028004,89572,lenny,1ff4d011,osh,196062d5,benchmarks/testdata/configure-coreutils
0,0.105935,0.098048,0.007843,17196,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/t4014-format-patch.sh
0,0.335698,0.331660,0.003995,18912,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/functions
0,0.350958,0.346926,0.003987,19220,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/configure-helper.sh
0,0.511877,0.507816,0.003998,20052,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/abuild
0,0.361881,0.361834,0.000000,19184,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/Build.sh
0,0.109873,0.101985,0.007845,17232,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/t9300-fast-import.sh
0,1.072219,1.060161,0.012001,25136,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/test-cmd-util.sh
0,1.129460,1.121398,0.008009,26396,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/ltmain.sh
0,2.418847,2.414756,0.004004,38592,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/configure
0,7.093812,7.077602,0.016003,78180,lenny,1ff4d011,osh,cc198fce,benchmarks/testdata/configure-coreutils
0,0.003199,0.000000,0.003161,7628,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/t4014-format-patch.sh
0,0.006260,0.003114,0.003114,8528,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/functions
0,0.006045,0.003003,0.003003,8612,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/configure-helper.sh
0,0.009459,0.009420,0.000000,8692,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/abuild
0,0.007084,0.007046,0.000000,8584,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/Build.sh
0,0.003491,0.000000,0.003453,7888,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/t9300-fast-import.sh
0,0.019431,0.015518,0.003879,12356,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/test-cmd-util.sh
0,0.020485,0.017051,0.003410,15472,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/ltmain.sh
0,0.045554,0.045512,0.000000,21100,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/configure
0,0.167410,0.151431,0.015940,48820,lenny,1ff4d011,osh,3765d121,benchmarks/testdata/configure-coreutils
