status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.675792	0.638465	0.037177	35556	bash	9af8f89f	benchmarks/testdata/t4014-format-patch.sh	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__t4014-format-patch.sh.txt
0	0.796945	0.718161	0.071860	35588	bash	9af8f89f	benchmarks/testdata/functions	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__functions.txt
0	0.902610	0.870893	0.032062	35560	bash	9af8f89f	benchmarks/testdata/configure-helper.sh	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__configure-helper.sh.txt
0	1.534593	1.485165	0.041992	35592	bash	9af8f89f	benchmarks/testdata/abuild	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__abuild.txt
0	0.898093	0.850450	0.049663	35588	bash	9af8f89f	benchmarks/testdata/Build.sh	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__Build.sh.txt
0	0.707233	0.687732	0.019956	35556	bash	9af8f89f	benchmarks/testdata/t9300-fast-import.sh	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__t9300-fast-import.sh.txt
0	1.514016	1.487134	0.025864	35556	bash	9af8f89f	benchmarks/testdata/test-cmd-util.sh	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__test-cmd-util.sh.txt
0	1.502326	1.447105	0.055685	35588	bash	9af8f89f	benchmarks/testdata/ltmain.sh	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__ltmain.sh.txt
0	2.787726	2.703842	0.084934	35588	bash	9af8f89f	benchmarks/testdata/configure	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__configure.txt
0	6.905261	6.868745	0.036691	35556	bash	9af8f89f	benchmarks/testdata/configure-coreutils	lenny.2023-05-02__23-40-59.cachegrind/bash-9af8f89f__configure-coreutils.txt
0	0.528973	0.480119	0.049176	35076	dash	9ff48631	benchmarks/testdata/t4014-format-patch.sh	lenny.2023-05-02__23-40-59.cachegrind/dash-9ff48631__t4014-format-patch.sh.txt
0	0.378449	0.347058	0.031958	35108	dash	9ff48631	benchmarks/testdata/functions	lenny.2023-05-02__23-40-59.cachegrind/dash-9ff48631__functions.txt
2	0.350635	0.335029	0.015941	35076	dash	9ff48631	benchmarks/testdata/configure-helper.sh	lenny.2023-05-02__23-40-59.cachegrind/dash-9ff48631__configure-helper.sh.txt
