status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.374179	0.355594	0.015885	47428	bash	36833674	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__t4014-format-patch.sh.txt
0	0.424301	0.411205	0.012466	47428	bash	36833674	benchmarks/testdata/functions	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__functions.txt
0	0.433973	0.409941	0.023996	47428	bash	36833674	benchmarks/testdata/configure-helper.sh	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__configure-helper.sh.txt
0	0.455017	0.430491	0.024585	47432	bash	36833674	benchmarks/testdata/abuild	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__abuild.txt
0	0.426038	0.406630	0.019131	47432	bash	36833674	benchmarks/testdata/Build.sh	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__Build.sh.txt
0	0.376549	0.355024	0.019823	47428	bash	36833674	benchmarks/testdata/t9300-fast-import.sh	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__t9300-fast-import.sh.txt
0	0.611370	0.601924	0.008001	47428	bash	36833674	benchmarks/testdata/test-cmd-util.sh	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__test-cmd-util.sh.txt
0	0.661710	0.634598	0.019439	47428	bash	36833674	benchmarks/testdata/ltmain.sh	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__ltmain.sh.txt
0	0.992425	0.947979	0.027469	47428	bash	36833674	benchmarks/testdata/configure	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__configure.txt
0	2.073517	2.044710	0.028709	47428	bash	36833674	benchmarks/testdata/configure-coreutils	hoover.2025-03-16__15-28-06.cachegrind/bash-36833674__configure-coreutils.txt
0	0.266374	0.236549	0.023420	46824	dash	cea41b3e	benchmarks/testdata/t4014-format-patch.sh	hoover.2025-03-16__15-28-06.cachegrind/dash-cea41b3e__t4014-format-patch.sh.txt
0	0.284771	0.260906	0.023905	46820	dash	cea41b3e	benchmarks/testdata/functions	hoover.2025-03-16__15-28-06.cachegrind/dash-cea41b3e__functions.txt
2	0.252685	0.229756	0.016268	46824	dash	cea41b3e	benchmarks/testdata/configure-helper.sh	hoover.2025-03-16__15-28-06.cachegrind/dash-cea41b3e__configure-helper.sh.txt
