status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0034,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0048,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/functions
0,0.0054,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0056,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/abuild
0,0.0061,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0046,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0170,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0173,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0358,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/configure
0,0.0802,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0013,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0016,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/functions
2,0.0010,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0021,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0017,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0014,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0009,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0035,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0072,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/configure
0,0.0195,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0023,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0031,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0034,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0061,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0038,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.0024,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.0034,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.0130,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.0251,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure
0,0.0584,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.0467,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.0150,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/functions
0,0.0276,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.0224,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.0471,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.0536,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.0669,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
0,0.0795,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/ltmain.sh
0,0.1956,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure
0,0.6240,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-coreutils
0,0.0621,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/t4014-format-patch.sh
0,0.1625,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/functions
0,0.1676,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/configure-helper.sh
0,0.2425,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/abuild
0,0.1714,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/Build.sh
0,0.0754,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/t9300-fast-import.sh
0,0.5651,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/test-cmd-util.sh
0,0.6181,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/ltmain.sh
0,1.5396,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/configure
0,4.3102,lisa,b43270f9,osh,ef2d5221,benchmarks/testdata/configure-coreutils
0,0.0639,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/t4014-format-patch.sh
0,0.1708,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/functions
0,0.2206,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/configure-helper.sh
0,0.2896,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/abuild
0,0.2171,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/Build.sh
0,0.0693,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/t9300-fast-import.sh
0,0.6229,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/test-cmd-util.sh
0,0.7017,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/ltmain.sh
0,1.8129,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/configure
0,4.7892,lisa,b43270f9,osh,bd63fc2b,benchmarks/testdata/configure-coreutils
