status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0036,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0045,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/functions
0,0.0066,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0058,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/abuild
0,0.0047,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0066,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0160,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0204,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0371,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/configure
0,0.0826,lisa,b43270f9,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0016,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0016,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/functions
2,0.0009,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0018,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0017,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0014,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0010,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0038,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0083,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/configure
0,0.0192,lisa,b43270f9,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0022,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0032,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0055,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0047,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0053,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.0020,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.0034,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.0107,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.0246,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure
0,0.0572,lisa,b43270f9,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.0531,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.0133,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/functions
0,0.0262,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.0229,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.0441,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.0585,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.0703,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
0,0.0773,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/ltmain.sh
0,0.1865,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure
0,0.6204,lisa,b43270f9,zsh,ca7b4198,benchmarks/testdata/configure-coreutils
0,0.0577,lisa,b43270f9,osh,def58c06,benchmarks/testdata/t4014-format-patch.sh
0,0.1661,lisa,b43270f9,osh,def58c06,benchmarks/testdata/functions
0,0.1623,lisa,b43270f9,osh,def58c06,benchmarks/testdata/configure-helper.sh
0,0.2586,lisa,b43270f9,osh,def58c06,benchmarks/testdata/abuild
0,0.1716,lisa,b43270f9,osh,def58c06,benchmarks/testdata/Build.sh
0,0.0695,lisa,b43270f9,osh,def58c06,benchmarks/testdata/t9300-fast-import.sh
0,0.5414,lisa,b43270f9,osh,def58c06,benchmarks/testdata/test-cmd-util.sh
0,0.6287,lisa,b43270f9,osh,def58c06,benchmarks/testdata/ltmain.sh
0,1.5333,lisa,b43270f9,osh,def58c06,benchmarks/testdata/configure
0,4.3330,lisa,b43270f9,osh,def58c06,benchmarks/testdata/configure-coreutils
0,0.0597,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/t4014-format-patch.sh
0,0.1765,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/functions
0,0.1865,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/configure-helper.sh
0,0.2687,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/abuild
0,0.1907,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/Build.sh
0,0.0769,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/t9300-fast-import.sh
0,0.6167,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/test-cmd-util.sh
0,0.6888,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/ltmain.sh
0,1.6549,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/configure
0,4.8126,lisa,b43270f9,osh,86b78be3,benchmarks/testdata/configure-coreutils
