status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	shell_name	shell_hash	path	cachegrind_out_path
0	0.581711	0.549707	0.032743	35604	bash	9af8f89f	benchmarks/testdata/t4014-format-patch.sh	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__t4014-format-patch.sh.txt
0	0.622724	0.598753	0.024373	35604	bash	9af8f89f	benchmarks/testdata/functions	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__functions.txt
0	0.712361	0.692538	0.020287	35604	bash	9af8f89f	benchmarks/testdata/configure-helper.sh	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__configure-helper.sh.txt
0	0.693659	0.672430	0.021416	35600	bash	9af8f89f	benchmarks/testdata/abuild	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__abuild.txt
0	0.670017	0.650276	0.019973	35600	bash	9af8f89f	benchmarks/testdata/Build.sh	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__Build.sh.txt
0	0.635859	0.615849	0.020347	35604	bash	9af8f89f	benchmarks/testdata/t9300-fast-import.sh	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__t9300-fast-import.sh.txt
0	1.334200	1.310347	0.024390	35604	bash	9af8f89f	benchmarks/testdata/test-cmd-util.sh	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__test-cmd-util.sh.txt
0	1.441377	1.423689	0.018061	35604	bash	9af8f89f	benchmarks/testdata/ltmain.sh	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__ltmain.sh.txt
0	2.386625	2.366424	0.020622	35600	bash	9af8f89f	benchmarks/testdata/configure	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__configure.txt
0	5.175303	5.141551	0.034010	35604	bash	9af8f89f	benchmarks/testdata/configure-coreutils	lenny.2023-11-29__14-24-48.cachegrind/bash-9af8f89f__configure-coreutils.txt
0	0.311474	0.279357	0.032767	35072	dash	9ff48631	benchmarks/testdata/t4014-format-patch.sh	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__t4014-format-patch.sh.txt
0	0.338956	0.311410	0.028020	35080	dash	9ff48631	benchmarks/testdata/functions	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__functions.txt
2	0.339405	0.317771	0.022024	35076	dash	9ff48631	benchmarks/testdata/configure-helper.sh	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__configure-helper.sh.txt
0	0.346965	0.343444	0.003997	35076	dash	9ff48631	benchmarks/testdata/abuild	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__abuild.txt
0	0.358966	0.347307	0.012003	35076	dash	9ff48631	benchmarks/testdata/Build.sh	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__Build.sh.txt
0	0.315662	0.295433	0.020364	35076	dash	9ff48631	benchmarks/testdata/t9300-fast-import.sh	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__t9300-fast-import.sh.txt
2	0.336689	0.324409	0.012513	35076	dash	9ff48631	benchmarks/testdata/test-cmd-util.sh	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__test-cmd-util.sh.txt
0	0.442536	0.430507	0.012384	35072	dash	9ff48631	benchmarks/testdata/ltmain.sh	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__ltmain.sh.txt
0	0.642533	0.622493	0.020367	35076	dash	9ff48631	benchmarks/testdata/configure	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__configure.txt
0	0.938433	0.930677	0.008446	35072	dash	9ff48631	benchmarks/testdata/configure-coreutils	lenny.2023-11-29__14-24-48.cachegrind/dash-9ff48631__configure-coreutils.txt
