status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,path
0,0.003929,0.003901,0.000000,3392,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/t4014-format-patch.sh
0,0.004541,0.004512,0.000000,3612,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/functions
0,0.005023,0.004996,0.000000,3740,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/configure-helper.sh
0,0.006691,0.006646,0.000000,3628,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/abuild
0,0.004846,0.004822,0.000000,3460,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/Build.sh
0,0.003601,0.003574,0.000000,3580,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/t9300-fast-import.sh
0,0.014777,0.011048,0.003682,3708,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/test-cmd-util.sh
0,0.015681,0.011739,0.003913,4608,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/ltmain.sh
0,0.031486,0.027524,0.003932,4152,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/configure
0,0.078364,0.074424,0.003917,4020,mercer,5e2ccfce,bash,f17c969b,benchmarks/testdata/configure-coreutils
0,0.001544,0.000000,0.001516,1804,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/t4014-format-patch.sh
0,0.002065,0.000000,0.002038,1776,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/functions
2,0.000822,0.000794,0.000000,1776,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/configure-helper.sh
0,0.002136,0.002106,0.000000,1780,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/abuild
0,0.002141,0.002112,0.000000,1776,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/Build.sh
0,0.001698,0.001671,0.000000,1744,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/t9300-fast-import.sh
2,0.000857,0.000830,0.000000,1720,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/test-cmd-util.sh
0,0.006876,0.006845,0.000000,2232,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/ltmain.sh
0,0.013589,0.013559,0.000000,2540,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/configure
0,0.033003,0.032958,0.000000,1908,mercer,5e2ccfce,dash,d750bd2d,benchmarks/testdata/configure-coreutils
0,0.002816,0.002787,0.000000,2412,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/t4014-format-patch.sh
0,0.004214,0.000000,0.004186,2392,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/functions
1,0.004650,0.004623,0.000000,2572,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/configure-helper.sh
0,0.005952,0.005949,0.000000,2420,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/abuild
0,0.005761,0.005732,0.000000,2508,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/Build.sh
0,0.004570,0.004537,0.000000,2432,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/t9300-fast-import.sh
1,0.005458,0.005431,0.000000,2608,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/test-cmd-util.sh
0,0.015459,0.015431,0.000000,3604,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/ltmain.sh
0,0.032578,0.028468,0.004066,3276,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/configure
0,0.082468,0.082418,0.000000,2636,mercer,5e2ccfce,mksh,40cfa45d,benchmarks/testdata/configure-coreutils
0,0.098028,0.058324,0.047217,5016,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/t4014-format-patch.sh
0,0.008325,0.004142,0.004142,5108,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/functions
0,0.017278,0.015034,0.002728,5024,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/configure-helper.sh
0,0.012760,0.012795,0.000000,5160,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/abuild
0,0.069596,0.046493,0.029119,5132,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/Build.sh
0,0.109895,0.066601,0.051550,5164,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/t9300-fast-import.sh
0,0.025138,0.020903,0.004180,4988,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/test-cmd-util.sh
0,0.074115,0.070606,0.003783,5676,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/ltmain.sh
0,0.138219,0.111902,0.031232,5540,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/configure
0,0.556456,0.380985,0.206126,5104,mercer,5e2ccfce,zsh,5124b919,benchmarks/testdata/configure-coreutils
0,0.133251,0.120173,0.012857,18920,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/t4014-format-patch.sh
0,0.385555,0.361544,0.023746,20624,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/functions
0,0.377982,0.365700,0.012015,20880,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/configure-helper.sh
0,0.517277,0.497090,0.019985,21816,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/abuild
0,0.358185,0.341905,0.016021,21032,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/Build.sh
0,0.124925,0.119564,0.005168,18972,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/t9300-fast-import.sh
0,1.028315,1.010733,0.017329,27328,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/test-cmd-util.sh
0,1.137451,1.125222,0.011952,28828,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/ltmain.sh
0,2.386168,2.372595,0.013297,43188,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/configure
0,7.053719,6.981174,0.071951,89248,mercer,5e2ccfce,osh,101a99e1,benchmarks/testdata/configure-coreutils
0,0.148865,0.137064,0.011748,15536,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/t4014-format-patch.sh
0,0.376550,0.372499,0.004005,16960,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/functions
0,0.418937,0.406784,0.012082,17552,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/configure-helper.sh
0,0.566476,0.566426,0.000000,18296,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/abuild
0,0.438376,0.426340,0.011953,17692,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/Build.sh
0,0.165818,0.165778,0.000000,15408,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/t9300-fast-import.sh
0,1.220308,1.192220,0.028005,23072,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/test-cmd-util.sh
0,1.348113,1.340041,0.008000,24340,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/ltmain.sh
0,2.914161,2.889928,0.024016,36828,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/configure
0,8.374182,8.341694,0.032006,76636,mercer,5e2ccfce,osh,9e52c539,benchmarks/testdata/configure-coreutils
0,0.004541,0.000000,0.004506,8424,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/t4014-format-patch.sh
0,0.010738,0.010689,0.000000,9076,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/functions
0,0.011109,0.007403,0.003701,9356,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/configure-helper.sh
0,0.014747,0.007359,0.007359,9668,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/abuild
0,0.011920,0.003959,0.007918,9296,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/Build.sh
0,0.006433,0.000000,0.006404,8648,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/t9300-fast-import.sh
0,0.026005,0.022268,0.003711,13024,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/test-cmd-util.sh
0,0.031879,0.023875,0.007958,15704,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/ltmain.sh
0,0.070802,0.070758,0.000000,22728,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/configure
0,0.236244,0.224168,0.012009,45736,mercer,5e2ccfce,osh,979eedc2,benchmarks/testdata/configure-coreutils
