status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,path
0,0.0156,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/t4014-format-patch.sh
0,0.0171,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/functions
0,0.0207,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/configure-helper.sh
0,0.0196,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/abuild
0,0.0171,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/Build.sh
0,0.0185,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/t9300-fast-import.sh
0,0.0420,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/test-cmd-util.sh
0,0.0486,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/ltmain.sh
0,0.0856,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/configure
0,0.2015,flanders,6afc5af0,bash,d685a43c,benchmarks/testdata/configure-coreutils
0,0.0036,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/t4014-format-patch.sh
0,0.0051,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/functions
2,0.0028,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/configure-helper.sh
0,0.0067,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/abuild
0,0.0041,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/Build.sh
0,0.0043,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/t9300-fast-import.sh
2,0.0028,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/test-cmd-util.sh
0,0.0104,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/ltmain.sh
0,0.0204,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/configure
0,0.0340,flanders,6afc5af0,dash,2887d9e6,benchmarks/testdata/configure-coreutils
0,0.0053,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/t4014-format-patch.sh
0,0.0097,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/functions
1,0.0106,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/configure-helper.sh
0,0.0147,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/abuild
0,0.0100,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/Build.sh
0,0.0067,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/t9300-fast-import.sh
1,0.0131,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/test-cmd-util.sh
0,0.0307,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/ltmain.sh
0,0.0501,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/configure
0,0.1278,flanders,6afc5af0,mksh,ae7d165b,benchmarks/testdata/configure-coreutils
0,0.1350,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/t4014-format-patch.sh
0,0.0382,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/functions
0,0.0667,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/configure-helper.sh
0,0.0556,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/abuild
0,0.1301,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/Build.sh
0,0.1809,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/t9300-fast-import.sh
0,0.1708,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/test-cmd-util.sh
0,0.1982,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/ltmain.sh
0,0.4897,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/configure
0,1.7285,flanders,6afc5af0,zsh,ca7b4198,benchmarks/testdata/configure-coreutils
0,0.1723,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/t4014-format-patch.sh
0,0.4121,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/functions
0,0.4396,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/configure-helper.sh
0,0.6154,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/abuild
0,0.4667,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/Build.sh
0,0.1910,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/t9300-fast-import.sh
0,1.3605,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/test-cmd-util.sh
0,1.5169,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/ltmain.sh
0,3.3588,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/configure
0,9.5759,flanders,6afc5af0,osh,8d7380ab,benchmarks/testdata/configure-coreutils
0,0.1551,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/t4014-format-patch.sh
0,0.3976,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/functions
0,0.4183,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/configure-helper.sh
0,0.5923,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/abuild
0,0.4261,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/Build.sh
0,0.1644,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/t9300-fast-import.sh
0,1.2976,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/test-cmd-util.sh
0,1.5586,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/ltmain.sh
0,3.5874,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/configure
0,9.2611,flanders,6afc5af0,osh,15c2bb1c,benchmarks/testdata/configure-coreutils
